customer_id,customer_name,region,city,join_date,age,gender,total_lifetime_value
1854,Customer_1854,North,Chennai,2023-04-30,33,Female,17356.42
1855,Customer_1855,West,Delhi,2023-08-08,31,Female,10649.03
1856,Customer_1856,South,Mumbai,2023-07-14,25,Female,6559.98
1857,Customer_1857,North,Bangalore,2022-01-18,36,Female,11608.69
1858,Customer_1858,North,Bangalore,2023-04-23,49,Female,12952.44
1859,Customer_1859,East,Chennai,2023-05-03,52,Male,7038.59
1860,Customer_1860,North,Mumbai,2023-03-22,40,Female,15533.27
1861,Customer_1861,South,Delhi,2022-12-06,38,Female,2308.7
1862,Customer_1862,South,Hyderabad,2023-06-15,35,Female,15698.16
1863,Customer_1863,East,Chennai,2023-09-04,31,Male,1123.97
1864,Customer_1864,South,Delhi,2022-04-26,33,Female,10210.34
1865,Customer_1865,West,Hyderabad,2022-03-15,41,Male,17298.01
1866,Customer_1866,South,Bangalore,2022-09-26,49,Male,2186.66
1867,Customer_1867,South,Bangalore,2023-09-29,28,Female,10595.91
1868,Customer_1868,North,Mumbai,2022-04-26,62,Male,3608.13
1869,Customer_1869,North,Hyderabad,2023-11-17,28,Male,17948.91
1870,Customer_1870,South,Bangalore,2023-11-24,21,Male,16730.74
1871,Customer_1871,East,Bangalore,2023-10-31,43,Male,18711.39
1872,Customer_1872,North,Mumbai,2022-06-13,63,Male,17562.16
1873,Customer_1873,East,Delhi,2023-08-06,22,Female,14862.79
1874,Customer_1874,South,Bangalore,2022-08-10,53,Male,4105.34
1875,Customer_1875,South,Chennai,2022-05-06,50,Male,6398.8
1876,Customer_1876,West,Chennai,2023-10-19,31,Male,10188.68
1877,Customer_1877,North,Delhi,2022-06-25,49,Male,11983.49
1878,Customer_1878,South,Hyderabad,2023-10-26,24,Male,15752.58
1879,Customer_1879,West,Mumbai,2023-11-25,27,Female,4925.71
1880,Customer_1880,North,Chennai,2023-01-10,19,Male,3001.41
1881,Customer_1881,South,Chennai,2023-05-13,27,Male,9910.9
1882,Customer_1882,South,Delhi,2022-03-26,52,Male,3577.91
1883,Customer_1883,North,Hyderabad,2023-01-18,38,Female,14027.87
1884,Customer_1884,North,Hyderabad,2023-09-25,57,Female,11724.8
1885,Customer_1885,North,Delhi,2023-10-03,59,Female,14951.6
1886,Customer_1886,South,Chennai,2023-04-08,25,Male,1737.01
1887,Customer_1887,South,Mumbai,2023-03-27,63,Male,19311.6
1888,Customer_1888,West,Chennai,2023-06-02,35,Male,500.11
1889,Customer_1889,East,Hyderabad,2023-11-26,26,Male,6846.13
1890,Customer_1890,North,Chennai,2023-07-04,58,Male,13752.88
1891,Customer_1891,South,Mumbai,2022-04-26,47,Male,1380.27
1892,Customer_1892,South,Bangalore,2023-09-06,21,Male,2125.32
1893,Customer_1893,North,Chennai,2022-01-08,52,Male,1995.29
1894,Customer_1894,East,Delhi,2022-08-06,31,Male,11839.44
1895,Customer_1895,North,Bangalore,2023-12-20,31,Male,17970.54
1896,Customer_1896,East,Delhi,2023-08-13,54,Male,11331.02
1897,Customer_1897,South,Delhi,2023-02-08,37,Female,12269.64
1898,Customer_1898,East,Delhi,2023-07-21,46,Female,7247.03
1899,Customer_1899,West,Chennai,2022-10-31,40,Female,865.45
1900,Customer_1900,South,Hyderabad,2023-04-12,64,Female,921.49
1901,Customer_1901,West,Bangalore,2022-03-29,38,Male,17822.04
1902,Customer_1902,North,Mumbai,2022-01-10,48,Female,2500.16
1903,Customer_1903,North,Hyderabad,2022-11-04,49,Female,19995.89
1904,Customer_1904,North,Chennai,2023-03-10,58,Female,3706.24
1905,Customer_1905,East,Delhi,2022-06-13,24,Female,13655.37
1906,Customer_1906,South,Mumbai,2022-08-27,30,Female,19004.63
1907,Customer_1907,North,Bangalore,2022-11-13,40,Male,7564.64
1908,Customer_1908,North,Hyderabad,2023-10-18,25,Female,14821.45
1909,Customer_1909,South,Hyderabad,2022-12-01,29,Female,7341.7
1910,Customer_1910,North,Mumbai,2022-01-18,53,Male,6446.35
1911,Customer_1911,West,Chennai,2022-03-12,33,Female,4435.18
1912,Customer_1912,South,Bangalore,2022-06-24,43,Male,16508.23
1913,Customer_1913,South,Mumbai,2022-12-05,46,Male,5519.05
1914,Customer_1914,South,Delhi,2022-09-05,46,Male,6021.58
1915,Customer_1915,West,Bangalore,2022-07-12,23,Male,19979.91
1916,Customer_1916,South,Hyderabad,2023-02-23,54,Female,6882.55
1917,Customer_1917,West,Mumbai,2022-11-21,50,Female,8744.1
1918,Customer_1918,South,Hyderabad,2022-11-02,48,Male,19806.08
1919,Customer_1919,East,Hyderabad,2022-07-23,63,Female,7701.36
1920,Customer_1920,North,Hyderabad,2022-05-03,58,Male,7639.96
1921,Customer_1921,East,Chennai,2023-07-24,35,Female,16640.43
1922,Customer_1922,North,Hyderabad,2023-03-23,55,Female,6582.64
1923,Customer_1923,West,Delhi,2023-12-14,64,Male,5058.83
1924,Customer_1924,East,Delhi,2023-05-06,48,Female,8752.6
1925,Customer_1925,South,Bangalore,2023-03-09,33,Male,14162.5
1926,Customer_1926,North,Hyderabad,2023-09-16,57,Male,1343.24
1927,Customer_1927,North,Hyderabad,2022-05-08,54,Female,7791.36
1928,Customer_1928,East,Mumbai,2023-07-02,31,Female,7251.78
1929,Customer_1929,West,Chennai,2022-02-16,56,Male,5273.96
1930,Customer_1930,East,Bangalore,2023-05-20,21,Male,13258.6
1931,Customer_1931,West,Hyderabad,2022-04-25,47,Female,6154.81
1932,Customer_1932,West,Mumbai,2023-02-20,50,Female,12331.27
1933,Customer_1933,North,Chennai,2022-08-11,53,Female,10334.57
1934,Customer_1934,East,Bangalore,2023-09-28,47,Female,4735.2
1935,Customer_1935,East,Bangalore,2023-05-18,31,Male,5698.04
1936,Customer_1936,West,Hyderabad,2023-11-03,40,Female,3826.7
1937,Customer_1937,East,Bangalore,2022-04-06,45,Female,1604.27
1938,Customer_1938,South,Mumbai,2022-04-17,24,Male,12574.18
1939,Customer_1939,South,Bangalore,2023-09-24,59,Female,13619.38
1940,Customer_1940,East,Delhi,2023-09-05,27,Male,3737.0
1941,Customer_1941,East,Mumbai,2023-09-07,21,Male,12500.15
1942,Customer_1942,West,Chennai,2023-11-09,61,Female,19650.65
1943,Customer_1943,South,Chennai,2023-11-29,55,Female,1950.84
1944,Customer_1944,South,Hyderabad,2022-02-01,30,Male,10062.23
1945,Customer_1945,North,Hyderabad,2023-05-08,38,Male,14794.25
1946,Customer_1946,West,Delhi,2022-03-07,50,Female,1397.18
1947,Customer_1947,North,Chennai,2022-06-28,57,Male,15676.33
1948,Customer_1948,South,Chennai,2023-03-19,45,Male,19600.47
1949,Customer_1949,West,Chennai,2023-07-03,40,Male,2225.51
1950,Customer_1950,East,Chennai,2022-07-20,49,Male,16533.48
1951,Customer_1951,West,Bangalore,2022-02-18,22,Male,7882.34
1952,Customer_1952,East,Mumbai,2023-11-11,43,Male,3310.27
1953,Customer_1953,East,Mumbai,2022-09-20,56,Male,10117.27
1954,Customer_1954,West,Delhi,2022-05-13,43,Female,1894.62
1955,Customer_1955,East,Bangalore,2022-12-10,20,Male,10680.98
1956,Customer_1956,North,Chennai,2022-06-25,41,Female,877.46
1957,Customer_1957,South,Chennai,2023-01-26,51,Male,14707.92
1958,Customer_1958,East,Hyderabad,2022-01-11,51,Female,10015.41
1959,Customer_1959,North,Hyderabad,2022-07-20,37,Male,9449.32
1960,Customer_1960,East,Delhi,2022-01-03,47,Female,4325.73
1961,Customer_1961,South,Chennai,2022-08-02,59,Female,7544.63
1962,Customer_1962,North,Delhi,2022-11-03,37,Female,4046.45
1963,Customer_1963,South,Bangalore,2023-06-28,58,Female,14840.11
1964,Customer_1964,South,Mumbai,2023-07-14,35,Male,4380.99
1965,Customer_1965,North,Chennai,2022-11-23,55,Male,12526.69
1966,Customer_1966,North,Bangalore,2022-07-18,37,Male,5952.35
1967,Customer_1967,North,Chennai,2023-08-24,23,Male,13311.15
1968,Customer_1968,West,Hyderabad,2022-04-19,59,Female,11038.87
1969,Customer_1969,North,Delhi,2022-10-18,42,Male,8757.05
1970,Customer_1970,North,Hyderabad,2022-04-18,58,Male,13623.52
1971,Customer_1971,North,Mumbai,2023-02-12,58,Male,8606.58
1972,Customer_1972,North,Hyderabad,2023-07-06,20,Male,16516.73
1973,Customer_1973,East,Chennai,2022-02-21,61,Female,14727.17
1974,Customer_1974,West,Hyderabad,2022-04-22,60,Male,11042.46
1975,Customer_1975,South,Chennai,2022-10-22,63,Male,17602.68
1976,Customer_1976,North,Mumbai,2023-08-03,36,Female,16662.81
1977,Customer_1977,East,Hyderabad,2022-07-08,27,Female,10870.87
1978,Customer_1978,East,Delhi,2023-12-22,22,Male,1834.73
1979,Customer_1979,East,Delhi,2022-03-06,39,Female,11536.93
1980,Customer_1980,South,Delhi,2023-07-28,26,Male,7427.51
1981,Customer_1981,North,Hyderabad,2023-04-10,50,Male,11032.2
1982,Customer_1982,West,Hyderabad,2022-09-15,32,Male,13119.04
1983,Customer_1983,West,Hyderabad,2023-10-08,41,Male,13074.35
1984,Customer_1984,East,Chennai,2023-09-26,47,Female,13633.72
1985,Customer_1985,South,Mumbai,2022-11-27,53,Female,13745.74
1986,Customer_1986,South,Delhi,2023-05-16,56,Female,2630.99
1987,Customer_1987,South,Chennai,2023-11-14,23,Female,4238.39
1988,Customer_1988,West,Delhi,2022-07-29,32,Male,12795.55
1989,Customer_1989,East,Chennai,2022-03-30,55,Female,8459.36
1990,Customer_1990,North,Hyderabad,2023-11-10,56,Female,15375.61
1991,Customer_1991,West,Delhi,2022-01-28,39,Male,2935.73
1992,Customer_1992,East,Hyderabad,2022-08-26,20,Male,4234.7
1993,Customer_1993,East,Delhi,2022-12-02,46,Female,11390.06
1994,Customer_1994,North,Bangalore,2022-03-04,46,Male,10264.59
1995,Customer_1995,North,Chennai,2023-07-07,48,Male,5694.74
1996,Customer_1996,North,Bangalore,2023-05-15,62,Male,8462.69
1997,Customer_1997,South,Chennai,2023-06-25,19,Female,1182.13
1998,Customer_1998,North,Mumbai,2023-04-14,52,Female,1222.24
1999,Customer_1999,East,Delhi,2023-08-15,62,Female,2351.08
2000,Customer_2000,North,Mumbai,2022-02-20,26,Male,11747.45
2001,Customer_2001,East,Mumbai,2022-04-22,39,Female,17342.47
2002,Customer_2002,West,Chennai,2022-10-28,36,Male,5574.35
2003,Customer_2003,South,Bangalore,2022-03-31,54,Female,1161.83
2004,Customer_2004,West,Hyderabad,2022-08-17,27,Male,14318.23
2005,Customer_2005,West,Chennai,2022-05-30,63,Male,17179.37
2006,Customer_2006,East,Hyderabad,2022-05-18,38,Female,3194.37
2007,Customer_2007,West,Mumbai,2022-05-15,34,Female,8022.08
2008,Customer_2008,East,Hyderabad,2023-04-02,20,Female,3595.37
2009,Customer_2009,North,Bangalore,2023-08-24,24,Female,2573.97
2010,Customer_2010,North,Chennai,2023-05-09,58,Male,13139.29
2011,Customer_2011,East,Bangalore,2023-06-11,54,Female,19366.96
2012,Customer_2012,North,Bangalore,2022-11-29,53,Male,13724.23
2013,Customer_2013,South,Chennai,2022-12-28,20,Male,19703.89
2014,Customer_2014,West,Bangalore,2022-06-23,30,Female,8970.71
2015,Customer_2015,South,Delhi,2023-08-25,58,Male,18008.46
2016,Customer_2016,West,Delhi,2022-08-01,47,Female,4499.14
2017,Customer_2017,North,Delhi,2022-12-09,40,Female,2799.14
2018,Customer_2018,South,Hyderabad,2022-03-02,24,Female,14199.14
2019,Customer_2019,North,Bangalore,2022-03-02,47,Male,7742.46
2020,Customer_2020,West,Chennai,2023-11-09,46,Female,6694.91
2021,Customer_2021,East,Chennai,2023-06-08,25,Female,13589.97
2022,Customer_2022,East,Hyderabad,2022-08-04,27,Male,7002.94
2023,Customer_2023,South,Chennai,2023-08-12,50,Female,11664.88
2024,Customer_2024,North,Delhi,2023-09-16,37,Female,6339.37
2025,Customer_2025,North,Bangalore,2023-08-01,46,Male,15783.27
2026,Customer_2026,South,Chennai,2023-11-25,46,Female,6591.57
2027,Customer_2027,East,Chennai,2023-02-27,38,Male,10932.39
2028,Customer_2028,West,Mumbai,2023-12-17,18,Male,951.93
2029,Customer_2029,South,Mumbai,2023-02-27,51,Male,15938.75
2030,Customer_2030,West,Mumbai,2023-01-06,61,Male,12596.59
2031,Customer_2031,East,Bangalore,2022-07-25,49,Male,4248.62
2032,Customer_2032,North,Delhi,2022-10-13,62,Male,4699.78
2033,Customer_2033,East,Delhi,2022-04-15,31,Male,5618.61
2034,Customer_2034,South,Delhi,2023-11-19,54,Male,11742.34
2035,Customer_2035,North,Bangalore,2023-12-24,52,Male,11192.17
2036,Customer_2036,South,Bangalore,2023-06-27,41,Female,5840.34
2037,Customer_2037,South,Mumbai,2022-08-30,18,Female,14034.21
2038,Customer_2038,East,Chennai,2023-05-06,63,Female,17836.3
2039,Customer_2039,South,Hyderabad,2023-10-27,23,Male,1348.55
2040,Customer_2040,East,Hyderabad,2023-12-09,21,Male,8635.33
2041,Customer_2041,North,Chennai,2023-05-13,55,Male,12073.64
2042,Customer_2042,East,Mumbai,2023-03-11,18,Female,11935.49
2043,Customer_2043,North,Chennai,2023-04-29,58,Female,880.94
2044,Customer_2044,East,Chennai,2023-03-23,48,Female,4606.04
2045,Customer_2045,West,Hyderabad,2023-01-19,53,Male,1705.7
2046,Customer_2046,West,Mumbai,2023-05-25,26,Male,11594.82
2047,Customer_2047,South,Bangalore,2022-06-19,58,Female,13085.1
2048,Customer_2048,East,Hyderabad,2022-11-19,62,Female,3614.97
2049,Customer_2049,East,Bangalore,2023-04-19,40,Male,6993.72
2050,Customer_2050,North,Mumbai,2022-08-20,48,Female,6931.17
2051,Customer_2051,South,Chennai,2023-11-27,46,Female,16486.15
2052,Customer_2052,East,Delhi,2022-12-25,38,Male,4295.86
2053,Customer_2053,South,Delhi,2022-10-02,20,Female,11192.13
2054,Customer_2054,West,Mumbai,2022-02-01,43,Male,15767.24
2055,Customer_2055,East,Delhi,2022-06-26,23,Male,16676.77
2056,Customer_2056,East,Bangalore,2022-03-06,37,Male,13498.04
2057,Customer_2057,South,Delhi,2023-12-11,64,Female,6340.79
2058,Customer_2058,East,Mumbai,2022-01-27,63,Male,16549.41
2059,Customer_2059,South,Mumbai,2023-10-25,30,Male,14972.24
2060,Customer_2060,East,Bangalore,2023-04-24,58,Male,14237.15
2061,Customer_2061,North,Delhi,2022-09-25,40,Female,1813.04
2062,Customer_2062,South,Delhi,2023-08-20,32,Female,1343.67
2063,Customer_2063,East,Chennai,2022-03-07,63,Female,14059.62
2064,Customer_2064,West,Hyderabad,2022-05-13,48,Male,18923.5
2065,Customer_2065,East,Mumbai,2023-01-01,21,Female,15587.62
2066,Customer_2066,West,Chennai,2022-03-23,28,Female,16713.77
2067,Customer_2067,West,Mumbai,2022-11-24,19,Female,11127.15
2068,Customer_2068,North,Chennai,2022-04-08,33,Female,6439.43
2069,Customer_2069,South,Hyderabad,2023-08-08,48,Male,13715.87
2070,Customer_2070,East,Chennai,2022-11-23,56,Male,14383.43
2071,Customer_2071,North,Mumbai,2023-06-26,60,Male,13669.48
2072,Customer_2072,East,Delhi,2022-05-05,61,Male,18960.83
2073,Customer_2073,West,Mumbai,2022-07-29,21,Male,7659.99
2074,Customer_2074,South,Bangalore,2023-12-26,45,Male,1273.32
2075,Customer_2075,East,Bangalore,2022-05-13,33,Female,18214.66
2076,Customer_2076,East,Bangalore,2023-05-18,56,Female,3629.73
2077,Customer_2077,West,Bangalore,2022-06-06,42,Female,14097.71
2078,Customer_2078,East,Hyderabad,2023-07-13,30,Female,17527.49
2079,Customer_2079,East,Delhi,2023-01-17,22,Male,6547.76
2080,Customer_2080,West,Delhi,2022-01-22,47,Male,16693.1
2081,Customer_2081,North,Mumbai,2023-08-18,18,Female,6975.13
2082,Customer_2082,West,Chennai,2023-02-23,22,Female,15988.03
2083,Customer_2083,North,Mumbai,2023-04-17,31,Male,1861.68
2084,Customer_2084,South,Mumbai,2022-08-22,28,Female,13277.24
2085,Customer_2085,North,Mumbai,2023-07-26,51,Female,13704.19
2086,Customer_2086,North,Mumbai,2023-03-30,46,Female,10082.8
2087,Customer_2087,South,Delhi,2023-12-01,35,Male,13898.27
2088,Customer_2088,North,Chennai,2023-07-24,32,Male,18502.08
2089,Customer_2089,West,Mumbai,2022-06-11,63,Male,14810.17
2090,Customer_2090,North,Delhi,2022-10-28,42,Female,19245.27
2091,Customer_2091,South,Mumbai,2022-11-02,47,Male,9247.94
2092,Customer_2092,West,Bangalore,2022-01-02,62,Female,10801.67
2093,Customer_2093,South,Mumbai,2022-09-28,19,Female,5642.9
2094,Customer_2094,South,Mumbai,2023-02-25,57,Male,19719.23
2095,Customer_2095,East,Hyderabad,2022-05-23,44,Male,1575.17
2096,Customer_2096,East,Bangalore,2023-12-01,32,Male,7493.1
2097,Customer_2097,South,Chennai,2023-11-23,49,Male,6305.09
2098,Customer_2098,South,Mumbai,2023-06-19,37,Male,8036.98
2099,Customer_2099,South,Chennai,2022-02-06,31,Male,18395.5
2100,Customer_2100,East,Bangalore,2022-04-17,44,Male,7676.74
2101,Customer_2101,East,Mumbai,2022-10-24,20,Female,18381.04
2102,Customer_2102,North,Hyderabad,2022-04-07,20,Male,8755.11
2103,Customer_2103,North,Delhi,2022-10-08,30,Female,17167.99
2104,Customer_2104,South,Hyderabad,2022-04-20,42,Male,10674.13
2105,Customer_2105,West,Hyderabad,2023-07-03,35,Female,6571.38
2106,Customer_2106,West,Delhi,2023-07-06,18,Female,9262.32
2107,Customer_2107,East,Delhi,2023-08-20,56,Male,8775.43
2108,Customer_2108,East,Delhi,2022-07-07,22,Male,5568.32
2109,Customer_2109,East,Mumbai,2023-05-03,19,Male,6147.96
2110,Customer_2110,South,Chennai,2022-12-20,47,Female,4135.85
2111,Customer_2111,West,Chennai,2022-01-19,34,Male,7052.01
2112,Customer_2112,North,Delhi,2023-01-28,46,Male,12675.91
2113,Customer_2113,South,Hyderabad,2022-09-18,59,Female,8037.88
2114,Customer_2114,North,Bangalore,2023-02-14,21,Female,14390.3
2115,Customer_2115,North,Delhi,2023-02-07,26,Female,19746.07
2116,Customer_2116,South,Hyderabad,2023-11-01,38,Female,7853.47
2117,Customer_2117,North,Hyderabad,2023-04-29,60,Female,9521.46
2118,Customer_2118,West,Mumbai,2022-10-31,29,Female,3700.15
2119,Customer_2119,North,Mumbai,2023-09-16,29,Female,8148.2
2120,Customer_2120,West,Chennai,2023-10-18,21,Female,14673.23
2121,Customer_2121,West,Chennai,2022-01-18,45,Male,4739.39
2122,Customer_2122,West,Bangalore,2022-07-03,26,Male,4050.05
2123,Customer_2123,East,Bangalore,2023-02-09,57,Female,7839.31
2124,Customer_2124,North,Bangalore,2022-05-11,49,Female,16463.66
2125,Customer_2125,South,Bangalore,2023-04-24,30,Female,12661.32
2126,Customer_2126,South,Hyderabad,2022-01-08,51,Female,19172.8
2127,Customer_2127,North,Hyderabad,2023-12-06,36,Female,18138.54
2128,Customer_2128,East,Chennai,2022-11-14,31,Male,3447.18
2129,Customer_2129,East,Mumbai,2023-01-26,22,Female,1329.78
2130,Customer_2130,West,Mumbai,2023-06-03,44,Female,8282.35
2131,Customer_2131,North,Delhi,2022-05-16,45,Male,10680.55
2132,Customer_2132,North,Hyderabad,2023-06-15,43,Female,10553.63
2133,Customer_2133,South,Bangalore,2023-10-13,27,Female,3115.09
2134,Customer_2134,North,Bangalore,2023-01-02,41,Male,2933.94
2135,Customer_2135,East,Delhi,2023-05-04,34,Female,1413.78
2136,Customer_2136,North,Mumbai,2023-11-20,33,Female,17091.77
2137,Customer_2137,South,Bangalore,2022-01-11,34,Female,18981.01
2138,Customer_2138,West,Mumbai,2023-07-07,18,Male,2755.86
2139,Customer_2139,South,Delhi,2023-03-22,38,Female,4655.89
2140,Customer_2140,South,Mumbai,2022-04-24,64,Female,2252.33
2141,Customer_2141,West,Mumbai,2023-11-23,60,Male,17611.29
2142,Customer_2142,South,Mumbai,2023-12-07,39,Male,19194.82
2143,Customer_2143,South,Bangalore,2022-07-15,22,Female,5605.03
2144,Customer_2144,North,Chennai,2022-11-19,53,Female,6419.88
2145,Customer_2145,North,Hyderabad,2023-05-27,38,Female,7572.06
2146,Customer_2146,West,Mumbai,2023-09-20,26,Female,10298.04
2147,Customer_2147,North,Mumbai,2023-10-24,44,Female,13807.99
2148,Customer_2148,North,Mumbai,2023-09-22,29,Female,10335.62
2149,Customer_2149,South,Chennai,2022-06-14,35,Female,19044.53
2150,Customer_2150,East,Delhi,2022-09-09,52,Male,2447.92
2151,Customer_2151,North,Bangalore,2022-02-13,32,Male,16072.81
2152,Customer_2152,East,Chennai,2023-04-15,61,Female,7022.42
2153,Customer_2153,North,Mumbai,2023-05-04,47,Male,7862.18
2154,Customer_2154,North,Chennai,2022-06-30,62,Female,14322.17
2155,Customer_2155,West,Chennai,2022-03-18,50,Female,18622.85
2156,Customer_2156,West,Chennai,2023-01-09,53,Female,14465.92
2157,Customer_2157,West,Delhi,2023-09-20,57,Female,15629.28
2158,Customer_2158,East,Hyderabad,2022-03-08,47,Male,15140.2
2159,Customer_2159,South,Bangalore,2023-06-09,43,Female,6759.08
2160,Customer_2160,North,Delhi,2022-04-02,38,Female,15260.14
2161,Customer_2161,North,Delhi,2023-10-13,54,Female,15798.15
2162,Customer_2162,North,Hyderabad,2022-09-01,60,Female,10901.31
2163,Customer_2163,East,Delhi,2022-12-07,48,Male,10966.75
2164,Customer_2164,West,Chennai,2022-10-31,34,Female,15314.56
2165,Customer_2165,South,Chennai,2023-02-02,34,Male,16432.1
2166,Customer_2166,East,Mumbai,2023-12-04,51,Male,7075.31
2167,Customer_2167,West,Delhi,2023-03-24,41,Female,16130.46
2168,Customer_2168,East,Mumbai,2022-04-07,50,Female,16377.08
2169,Customer_2169,South,Bangalore,2022-11-27,21,Female,5065.45
2170,Customer_2170,West,Chennai,2022-07-24,26,Male,14480.54
2171,Customer_2171,East,Bangalore,2023-03-25,19,Male,4137.41
2172,Customer_2172,South,Hyderabad,2023-02-22,52,Female,2314.46
2173,Customer_2173,North,Chennai,2023-10-11,55,Female,11703.59
2174,Customer_2174,South,Bangalore,2022-03-18,62,Male,18218.72
2175,Customer_2175,North,Hyderabad,2023-07-03,32,Female,1191.45
2176,Customer_2176,East,Bangalore,2023-03-01,60,Male,16616.78
2177,Customer_2177,West,Hyderabad,2023-03-05,59,Male,10376.19
2178,Customer_2178,West,Hyderabad,2023-04-30,20,Male,17287.46
2179,Customer_2179,East,Chennai,2022-05-15,48,Male,16947.8
2180,Customer_2180,West,Mumbai,2023-10-16,58,Female,17568.09
2181,Customer_2181,West,Hyderabad,2022-09-11,59,Female,15493.04
2182,Customer_2182,North,Hyderabad,2023-07-14,40,Male,16938.35
2183,Customer_2183,East,Chennai,2022-09-12,29,Female,3932.49
2184,Customer_2184,South,Mumbai,2023-10-08,25,Male,6425.14
2185,Customer_2185,North,Delhi,2023-12-21,38,Female,5228.48
2186,Customer_2186,East,Delhi,2023-05-14,38,Male,14977.35
2187,Customer_2187,North,Mumbai,2023-09-05,49,Female,3496.04
2188,Customer_2188,South,Bangalore,2023-04-29,34,Female,4053.44
