customer_id,kmeans_cluster,segment
7371,4,New
7372,3,At-risk
7373,4,New
7374,5,Low-engagement
7375,2,Occasional
7376,5,Low-engagement
7377,4,New
7378,1,High-value
7379,4,New
7380,3,At-risk
7381,2,Occasional
7382,5,Low-engagement
7383,5,Low-engagement
7384,3,At-risk
7385,3,At-risk
7386,2,Occasional
7387,3,At-risk
7388,3,At-risk
7389,1,High-value
7390,3,At-risk
7391,5,Low-engagement
7392,5,Low-engagement
7393,5,Low-engagement
7394,4,New
7395,3,At-risk
7396,3,At-risk
7397,1,High-value
7398,1,High-value
7399,5,Low-engagement
7400,2,Occasional
7401,5,Low-engagement
7402,1,High-value
7403,2,Occasional
7404,1,High-value
7405,5,Low-engagement
7406,3,At-risk
7407,2,Occasional
7408,1,High-value
7409,1,High-value
7410,2,Occasional
7411,3,At-risk
7412,1,High-value
7413,2,Occasional
7414,3,At-risk
7415,1,High-value
7416,3,At-risk
7417,4,New
7418,2,Occasional
7419,3,At-risk
7420,4,New
7421,3,At-risk
7422,5,Low-engagement
7423,1,High-value
7424,1,High-value
7425,1,High-value
7426,4,New
7427,2,Occasional
7428,3,At-risk
7429,3,At-risk
7430,4,New
7431,5,Low-engagement
7432,4,New
7433,1,High-value
7434,3,At-risk
7435,4,New
7436,1,High-value
7437,1,High-value
7438,1,High-value
7439,1,High-value
7440,3,At-risk
7441,2,Occasional
7442,1,High-value
7443,5,Low-engagement
7444,3,At-risk
7445,3,At-risk
7446,1,High-value
7447,5,Low-engagement
7448,3,At-risk
7449,4,New
7450,3,At-risk
7451,4,New
7452,1,High-value
7453,2,Occasional
7454,5,Low-engagement
7455,4,New
7456,5,Low-engagement
7457,4,New
7458,2,Occasional
7459,2,Occasional
7460,5,Low-engagement
7461,2,Occasional
7462,5,Low-engagement
7463,3,At-risk
7464,3,At-risk
7465,2,Occasional
7466,1,High-value
7467,2,Occasional
7468,5,Low-engagement
7469,2,Occasional
7470,3,At-risk
7471,5,Low-engagement
7472,2,Occasional
7473,1,High-value
7474,1,High-value
7475,4,New
7476,5,Low-engagement
7477,3,At-risk
7478,5,Low-engagement
7479,5,Low-engagement
7480,4,New
7481,1,High-value
7482,4,New
7483,5,Low-engagement
7484,2,Occasional
7485,2,Occasional
7486,2,Occasional
7487,2,Occasional
7488,5,Low-engagement
7489,3,At-risk
7490,5,Low-engagement
7491,3,At-risk
7492,1,High-value
7493,4,New
7494,4,New
7495,1,High-value
7496,1,High-value
7497,3,At-risk
7498,2,Occasional
7499,2,Occasional
7500,4,New
7501,5,Low-engagement
7502,1,High-value
7503,1,High-value
7504,5,Low-engagement
7505,4,New
7506,1,High-value
7507,4,New
7508,4,New
7509,3,At-risk
7510,4,New
7511,4,New
7512,2,Occasional
7513,4,New
7514,4,New
7515,1,High-value
7516,4,New
7517,4,New
7518,1,High-value
7519,1,High-value
7520,3,At-risk
7521,2,Occasional
7522,2,Occasional
7523,2,Occasional
7524,3,At-risk
7525,2,Occasional
7526,4,New
7527,5,Low-engagement
7528,1,High-value
7529,5,Low-engagement
7530,1,High-value
7531,4,New
7532,4,New
7533,5,Low-engagement
7534,1,High-value
7535,2,Occasional
7536,5,Low-engagement
7537,4,New
7538,3,At-risk
7539,3,At-risk
7540,5,Low-engagement
7541,5,Low-engagement
7542,4,New
7543,5,Low-engagement
7544,1,High-value
7545,3,At-risk
7546,3,At-risk
7547,4,New
7548,3,At-risk
7549,1,High-value
7550,4,New
7551,1,High-value
7552,2,Occasional
7553,3,At-risk
7554,1,High-value
7555,4,New
7556,5,Low-engagement
7557,5,Low-engagement
7558,1,High-value
7559,4,New
7560,3,At-risk
7561,3,At-risk
7562,1,High-value
7563,3,At-risk
7564,5,Low-engagement
7565,3,At-risk
7566,3,At-risk
7567,2,Occasional
7568,2,Occasional
7569,4,New
7570,1,High-value
7571,1,High-value
7572,5,Low-engagement
7573,1,High-value
7574,1,High-value
7575,2,Occasional
7576,2,Occasional
7577,1,High-value
7578,3,At-risk
7579,1,High-value
7580,2,Occasional
7581,2,Occasional
7582,3,At-risk
7583,4,New
7584,3,At-risk
7585,3,At-risk
7586,1,High-value
7587,5,Low-engagement
7588,5,Low-engagement
7589,5,Low-engagement
7590,4,New
7591,1,High-value
7592,3,At-risk
7593,2,Occasional
7594,1,High-value
7595,1,High-value
7596,1,High-value
7597,1,High-value
7598,4,New
7599,5,Low-engagement
7600,5,Low-engagement
7601,3,At-risk
7602,3,At-risk
7603,4,New
7604,3,At-risk
7605,1,High-value
7606,3,At-risk
7607,3,At-risk
7608,4,New
7609,3,At-risk
7610,2,Occasional
7611,1,High-value
7612,2,Occasional
7613,1,High-value
7614,1,High-value
7615,5,Low-engagement
7616,1,High-value
7617,2,Occasional
7618,1,High-value
7619,1,High-value
7620,4,New
7621,2,Occasional
7622,1,High-value
7623,4,New
7624,3,At-risk
7625,2,Occasional
7626,1,High-value
7627,1,High-value
7628,1,High-value
7629,2,Occasional
7630,3,At-risk
7631,2,Occasional
7632,4,New
7633,5,Low-engagement
7634,4,New
7635,4,New
7636,5,Low-engagement
7637,5,Low-engagement
7638,3,At-risk
7639,5,Low-engagement
7640,5,Low-engagement
7641,1,High-value
7642,2,Occasional
7643,3,At-risk
7644,4,New
7645,5,Low-engagement
7646,5,Low-engagement
7647,4,New
7648,2,Occasional
7649,5,Low-engagement
7650,2,Occasional
7651,5,Low-engagement
7652,2,Occasional
7653,4,New
7654,3,At-risk
7655,1,High-value
7656,5,Low-engagement
7657,4,New
7658,1,High-value
7659,2,Occasional
7660,4,New
7661,2,Occasional
7662,3,At-risk
7663,3,At-risk
7664,1,High-value
7665,2,Occasional
7666,4,New
7667,1,High-value
7668,1,High-value
7669,1,High-value
7670,5,Low-engagement
7671,1,High-value
7672,3,At-risk
7673,1,High-value
7674,5,Low-engagement
7675,5,Low-engagement
7676,5,Low-engagement
7677,3,At-risk
7678,3,At-risk
7679,4,New
7680,4,New
7681,2,Occasional
7682,4,New
7683,2,Occasional
7684,1,High-value
7685,5,Low-engagement
7686,5,Low-engagement
7687,4,New
7688,4,New
7689,2,Occasional
7690,5,Low-engagement
7691,4,New
7692,1,High-value
7693,2,Occasional
7694,4,New
7695,2,Occasional
7696,5,Low-engagement
7697,1,High-value
7698,1,High-value
7699,2,Occasional
7700,3,At-risk
7701,2,Occasional
7702,1,High-value
7703,1,High-value
7704,4,New
7705,2,Occasional
7706,1,High-value
7707,3,At-risk
7708,3,At-risk
7709,2,Occasional
7710,3,At-risk
7711,4,New
7712,2,Occasional
7713,5,Low-engagement
7714,4,New
7715,1,High-value
7716,1,High-value
7717,5,Low-engagement
7718,1,High-value
7719,4,New
7720,1,High-value
7721,3,At-risk
7722,3,At-risk
7723,1,High-value
7724,4,New
7725,1,High-value
7726,2,Occasional
7727,3,At-risk
7728,1,High-value
7729,5,Low-engagement
7730,1,High-value
7731,4,New
7732,2,Occasional
7733,2,Occasional
7734,1,High-value
7735,2,Occasional
7736,5,Low-engagement
7737,5,Low-engagement
7738,1,High-value
7739,5,Low-engagement
7740,1,High-value
7741,1,High-value
7742,2,Occasional
7743,5,Low-engagement
7744,1,High-value
7745,4,New
7746,3,At-risk
7747,4,New
7748,2,Occasional
7749,1,High-value
7750,4,New
7751,4,New
7752,4,New
7753,5,Low-engagement
7754,1,High-value
7755,3,At-risk
7756,2,Occasional
7757,3,At-risk
7758,4,New
7759,4,New
7760,3,At-risk
7761,4,New
7762,2,Occasional
7763,5,Low-engagement
7764,1,High-value
7765,4,New
7766,1,High-value
7767,3,At-risk
7768,3,At-risk
7769,5,Low-engagement
7770,4,New
7771,1,High-value
7772,5,Low-engagement
7773,4,New
7774,3,At-risk
7775,2,Occasional
7776,5,Low-engagement
7777,2,Occasional
7778,2,Occasional
7779,2,Occasional
7780,1,High-value
7781,2,Occasional
7782,1,High-value
7783,2,Occasional
7784,1,High-value
7785,5,Low-engagement
7786,4,New
7787,1,High-value
7788,2,Occasional
7789,2,Occasional
7790,1,High-value
7791,4,New
7792,3,At-risk
7793,4,New
7794,3,At-risk
7795,5,Low-engagement
7796,2,Occasional
7797,2,Occasional
7798,5,Low-engagement
7799,5,Low-engagement
7800,5,Low-engagement
7801,4,New
7802,2,Occasional
7803,3,At-risk
7804,3,At-risk
7805,2,Occasional
7806,3,At-risk
7807,4,New
7808,3,At-risk
7809,4,New
7810,2,Occasional
7811,1,High-value
7812,5,Low-engagement
7813,4,New
7814,4,New
7815,5,Low-engagement
7816,4,New
7817,3,At-risk
7818,4,New
7819,1,High-value
7820,2,Occasional
7821,2,Occasional
7822,5,Low-engagement
7823,1,High-value
7824,1,High-value
7825,3,At-risk
7826,1,High-value
7827,5,Low-engagement
7828,3,At-risk
7829,5,Low-engagement
7830,2,Occasional
7831,4,New
7832,4,New
7833,3,At-risk
7834,3,At-risk
7835,4,New
7836,5,Low-engagement
7837,4,New
7838,2,Occasional
7839,3,At-risk
7840,3,At-risk
7841,3,At-risk
7842,4,New
7843,4,New
7844,5,Low-engagement
7845,3,At-risk
7846,4,New
7847,3,At-risk
7848,3,At-risk
7849,1,High-value
7850,1,High-value
7851,5,Low-engagement
7852,5,Low-engagement
7853,1,High-value
7854,1,High-value
7855,2,Occasional
7856,1,High-value
7857,5,Low-engagement
7858,5,Low-engagement
7859,4,New
7860,3,At-risk
7861,5,Low-engagement
7862,5,Low-engagement
7863,1,High-value
7864,2,Occasional
7865,1,High-value
7866,5,Low-engagement
7867,5,Low-engagement
7868,1,High-value
7869,2,Occasional
7870,3,At-risk
7871,4,New
7872,3,At-risk
7873,5,Low-engagement
7874,5,Low-engagement
7875,3,At-risk
7876,1,High-value
7877,2,Occasional
7878,5,Low-engagement
7879,1,High-value
7880,5,Low-engagement
7881,3,At-risk
7882,4,New
7883,5,Low-engagement
7884,3,At-risk
7885,4,New
7886,5,Low-engagement
7887,3,At-risk
7888,4,New
7889,2,Occasional
7890,2,Occasional
7891,5,Low-engagement
7892,2,Occasional
7893,2,Occasional
7894,1,High-value
7895,5,Low-engagement
7896,3,At-risk
7897,2,Occasional
7898,2,Occasional
7899,5,Low-engagement
7900,2,Occasional
7901,2,Occasional
7902,4,New
7903,3,At-risk
7904,1,High-value
7905,3,At-risk
7906,5,Low-engagement
7907,2,Occasional
7908,5,Low-engagement
7909,1,High-value
7910,5,Low-engagement
7911,1,High-value
7912,2,Occasional
7913,4,New
7914,5,Low-engagement
7915,5,Low-engagement
7916,3,At-risk
7917,5,Low-engagement
7918,4,New
7919,3,At-risk
7920,4,New
7921,4,New
7922,2,Occasional
7923,1,High-value
7924,5,Low-engagement
7925,4,New
7926,5,Low-engagement
7927,4,New
7928,1,High-value
7929,2,Occasional
7930,1,High-value
7931,2,Occasional
7932,5,Low-engagement
7933,4,New
7934,4,New
7935,3,At-risk
7936,1,High-value
7937,3,At-risk
7938,4,New
7939,2,Occasional
7940,2,Occasional
7941,2,Occasional
7942,5,Low-engagement
7943,4,New
7944,4,New
7945,1,High-value
7946,3,At-risk
7947,5,Low-engagement
7948,5,Low-engagement
7949,1,High-value
7950,2,Occasional
7951,3,At-risk
7952,1,High-value
7953,3,At-risk
7954,2,Occasional
7955,5,Low-engagement
7956,4,New
7957,5,Low-engagement
7958,3,At-risk
7959,1,High-value
7960,1,High-value
7961,2,Occasional
7962,3,At-risk
7963,4,New
7964,2,Occasional
7965,3,At-risk
7966,1,High-value
7967,3,At-risk
7968,2,Occasional
7969,2,Occasional
7970,2,Occasional
7971,5,Low-engagement
7972,2,Occasional
7973,3,At-risk
7974,4,New
7975,2,Occasional
7976,3,At-risk
7977,3,At-risk
7978,4,New
7979,1,High-value
7980,4,New
7981,4,New
7982,1,High-value
7983,4,New
7984,5,Low-engagement
7985,2,Occasional
7986,5,Low-engagement
7987,1,High-value
7988,4,New
7989,2,Occasional
7990,4,New
7991,5,Low-engagement
7992,1,High-value
7993,4,New
7994,3,At-risk
7995,4,New
7996,1,High-value
7997,1,High-value
7998,1,High-value
7999,1,High-value
8000,1,High-value
8001,2,Occasional
8002,1,High-value
8003,5,Low-engagement
8004,2,Occasional
8005,3,At-risk
8006,5,Low-engagement
8007,1,High-value
8008,5,Low-engagement
8009,4,New
8010,5,Low-engagement
8011,4,New
8012,2,Occasional
8013,5,Low-engagement
8014,3,At-risk
8015,4,New
8016,3,At-risk
8017,4,New
8018,2,Occasional
8019,3,At-risk
8020,2,Occasional
8021,4,New
8022,5,Low-engagement
8023,1,High-value
8024,3,At-risk
8025,3,At-risk
8026,1,High-value
8027,3,At-risk
8028,3,At-risk
8029,3,At-risk
8030,3,At-risk
8031,3,At-risk
8032,3,At-risk
8033,4,New
8034,2,Occasional
8035,1,High-value
8036,2,Occasional
8037,4,New
8038,2,Occasional
8039,2,Occasional
8040,3,At-risk
8041,4,New
8042,2,Occasional
8043,4,New
8044,2,Occasional
8045,4,New
8046,2,Occasional
8047,1,High-value
8048,2,Occasional
8049,3,At-risk
8050,5,Low-engagement
8051,4,New
8052,3,At-risk
8053,5,Low-engagement
8054,2,Occasional
8055,1,High-value
8056,4,New
8057,3,At-risk
8058,4,New
8059,3,At-risk
8060,4,New
8061,3,At-risk
8062,3,At-risk
8063,4,New
8064,4,New
8065,4,New
8066,1,High-value
8067,4,New
8068,2,Occasional
8069,4,New
8070,4,New
8071,2,Occasional
8072,5,Low-engagement
8073,2,Occasional
8074,2,Occasional
8075,3,At-risk
8076,5,Low-engagement
8077,1,High-value
8078,1,High-value
8079,5,Low-engagement
8080,1,High-value
8081,5,Low-engagement
8082,1,High-value
8083,1,High-value
8084,3,At-risk
8085,3,At-risk
8086,4,New
8087,5,Low-engagement
8088,3,At-risk
8089,5,Low-engagement
8090,2,Occasional
8091,2,Occasional
8092,5,Low-engagement
8093,1,High-value
8094,5,Low-engagement
8095,3,At-risk
8096,2,Occasional
8097,4,New
8098,3,At-risk
8099,3,At-risk
8100,1,High-value
8101,5,Low-engagement
8102,4,New
8103,1,High-value
8104,1,High-value
8105,1,High-value
8106,3,At-risk
8107,4,New
8108,2,Occasional
8109,4,New
8110,5,Low-engagement
8111,1,High-value
8112,5,Low-engagement
8113,4,New
8114,5,Low-engagement
8115,1,High-value
8116,4,New
8117,1,High-value
8118,5,Low-engagement
8119,2,Occasional
8120,2,Occasional
8121,3,At-risk
8122,5,Low-engagement
8123,5,Low-engagement
8124,5,Low-engagement
8125,2,Occasional
8126,1,High-value
8127,3,At-risk
8128,1,High-value
8129,1,High-value
8130,5,Low-engagement
8131,5,Low-engagement
8132,5,Low-engagement
8133,1,High-value
8134,2,Occasional
8135,1,High-value
8136,2,Occasional
8137,3,At-risk
8138,1,High-value
8139,1,High-value
8140,5,Low-engagement
8141,1,High-value
8142,4,New
8143,3,At-risk
8144,5,Low-engagement
8145,5,Low-engagement
8146,3,At-risk
8147,4,New
8148,4,New
8149,4,New
8150,3,At-risk
8151,4,New
8152,1,High-value
8153,5,Low-engagement
8154,5,Low-engagement
8155,5,Low-engagement
8156,5,Low-engagement
8157,1,High-value
8158,5,Low-engagement
8159,2,Occasional
8160,5,Low-engagement
8161,1,High-value
8162,4,New
8163,4,New
8164,2,Occasional
8165,2,Occasional
8166,5,Low-engagement
8167,4,New
8168,3,At-risk
8169,2,Occasional
8170,4,New
8171,4,New
8172,2,Occasional
8173,1,High-value
8174,5,Low-engagement
8175,3,At-risk
8176,4,New
8177,1,High-value
8178,5,Low-engagement
8179,2,Occasional
8180,1,High-value
8181,4,New
8182,1,High-value
8183,2,Occasional
8184,4,New
8185,4,New
8186,2,Occasional
8187,2,Occasional
8188,1,High-value
8189,1,High-value
8190,4,New
8191,5,Low-engagement
8192,2,Occasional
8193,4,New
8194,5,Low-engagement
8195,2,Occasional
8196,4,New
8197,5,Low-engagement
8198,3,At-risk
8199,4,New
8200,5,Low-engagement
8201,5,Low-engagement
8202,5,Low-engagement
8203,1,High-value
8204,1,High-value
8205,3,At-risk
8206,1,High-value
8207,5,Low-engagement
8208,4,New
8209,4,New
8210,4,New
8211,3,At-risk
8212,3,At-risk
8213,3,At-risk
8214,1,High-value
8215,2,Occasional
8216,1,High-value
8217,2,Occasional
8218,1,High-value
8219,3,At-risk
8220,2,Occasional
8221,3,At-risk
8222,2,Occasional
8223,5,Low-engagement
8224,5,Low-engagement
8225,4,New
8226,5,Low-engagement
8227,3,At-risk
8228,3,At-risk
8229,5,Low-engagement
8230,1,High-value
8231,3,At-risk
8232,3,At-risk
8233,1,High-value
8234,4,New
8235,4,New
8236,5,Low-engagement
8237,4,New
8238,5,Low-engagement
8239,2,Occasional
8240,1,High-value
8241,3,At-risk
8242,4,New
8243,3,At-risk
8244,1,High-value
8245,2,Occasional
8246,2,Occasional
8247,1,High-value
8248,1,High-value
8249,3,At-risk
8250,4,New
8251,3,At-risk
8252,1,High-value
8253,2,Occasional
8254,5,Low-engagement
8255,2,Occasional
8256,4,New
8257,4,New
8258,1,High-value
8259,1,High-value
8260,2,Occasional
8261,1,High-value
8262,5,Low-engagement
8263,1,High-value
8264,1,High-value
8265,5,Low-engagement
8266,3,At-risk
8267,4,New
8268,3,At-risk
8269,1,High-value
8270,2,Occasional
8271,3,At-risk
8272,3,At-risk
8273,2,Occasional
8274,5,Low-engagement
8275,2,Occasional
8276,3,At-risk
8277,2,Occasional
8278,4,New
8279,2,Occasional
8280,4,New
8281,1,High-value
8282,3,At-risk
8283,4,New
8284,5,Low-engagement
8285,3,At-risk
8286,1,High-value
8287,4,New
8288,2,Occasional
8289,5,Low-engagement
8290,5,Low-engagement
8291,5,Low-engagement
8292,3,At-risk
8293,3,At-risk
8294,3,At-risk
8295,2,Occasional
8296,4,New
8297,2,Occasional
8298,3,At-risk
8299,2,Occasional
8300,5,Low-engagement
8301,3,At-risk
8302,4,New
8303,4,New
8304,5,Low-engagement
8305,1,High-value
8306,2,Occasional
8307,2,Occasional
8308,2,Occasional
8309,2,Occasional
8310,1,High-value
8311,5,Low-engagement
8312,2,Occasional
8313,5,Low-engagement
8314,1,High-value
8315,4,New
8316,5,Low-engagement
8317,5,Low-engagement
8318,2,Occasional
8319,1,High-value
8320,5,Low-engagement
8321,2,Occasional
8322,1,High-value
8323,1,High-value
8324,1,High-value
8325,2,Occasional
8326,4,New
8327,2,Occasional
8328,1,High-value
8329,3,At-risk
8330,3,At-risk
8331,4,New
8332,5,Low-engagement
8333,1,High-value
8334,1,High-value
8335,5,Low-engagement
8336,3,At-risk
8337,3,At-risk
8338,2,Occasional
8339,4,New
8340,1,High-value
8341,3,At-risk
8342,2,Occasional
8343,1,High-value
8344,1,High-value
8345,1,High-value
8346,2,Occasional
8347,5,Low-engagement
8348,3,At-risk
8349,4,New
8350,4,New
8351,3,At-risk
8352,5,Low-engagement
8353,5,Low-engagement
8354,3,At-risk
8355,5,Low-engagement
8356,2,Occasional
8357,2,Occasional
8358,4,New
8359,2,Occasional
8360,3,At-risk
8361,4,New
8362,3,At-risk
8363,5,Low-engagement
8364,3,At-risk
8365,4,New
8366,2,Occasional
8367,2,Occasional
8368,1,High-value
8369,1,High-value
8370,5,Low-engagement
8371,2,Occasional
8372,5,Low-engagement
8373,2,Occasional
8374,5,Low-engagement
8375,5,Low-engagement
8376,2,Occasional
8377,4,New
8378,3,At-risk
8379,1,High-value
8380,2,Occasional
8381,2,Occasional
8382,5,Low-engagement
8383,4,New
8384,2,Occasional
8385,4,New
8386,3,At-risk
8387,5,Low-engagement
8388,3,At-risk
8389,2,Occasional
8390,3,At-risk
8391,4,New
8392,1,High-value
8393,4,New
8394,5,Low-engagement
8395,2,Occasional
8396,3,At-risk
8397,1,High-value
8398,5,Low-engagement
8399,4,New
8400,5,Low-engagement
8401,3,At-risk
8402,5,Low-engagement
8403,1,High-value
8404,4,New
8405,1,High-value
8406,1,High-value
8407,2,Occasional
8408,1,High-value
8409,5,Low-engagement
8410,5,Low-engagement
8411,3,At-risk
8412,2,Occasional
8413,2,Occasional
8414,1,High-value
8415,4,New
8416,1,High-value
8417,3,At-risk
8418,3,At-risk
8419,5,Low-engagement
8420,1,High-value
8421,5,Low-engagement
8422,1,High-value
8423,4,New
8424,3,At-risk
8425,5,Low-engagement
8426,4,New
8427,3,At-risk
8428,4,New
8429,5,Low-engagement
8430,1,High-value
8431,3,At-risk
8432,2,Occasional
8433,1,High-value
8434,3,At-risk
8435,5,Low-engagement
8436,5,Low-engagement
8437,3,At-risk
8438,5,Low-engagement
8439,1,High-value
8440,2,Occasional
8441,1,High-value
8442,2,Occasional
8443,5,Low-engagement
8444,1,High-value
8445,5,Low-engagement
8446,3,At-risk
8447,5,Low-engagement
8448,5,Low-engagement
8449,1,High-value
8450,5,Low-engagement
8451,5,Low-engagement
8452,5,Low-engagement
8453,4,New
8454,5,Low-engagement
8455,4,New
8456,2,Occasional
8457,2,Occasional
8458,4,New
8459,2,Occasional
8460,2,Occasional
8461,1,High-value
8462,5,Low-engagement
8463,2,Occasional
8464,5,Low-engagement
8465,1,High-value
8466,1,High-value
8467,3,At-risk
8468,3,At-risk
8469,2,Occasional
8470,5,Low-engagement
8471,5,Low-engagement
8472,2,Occasional
8473,4,New
8474,3,At-risk
8475,2,Occasional
8476,1,High-value
8477,5,Low-engagement
8478,3,At-risk
8479,3,At-risk
8480,3,At-risk
8481,4,New
8482,3,At-risk
8483,2,Occasional
8484,5,Low-engagement
8485,1,High-value
8486,1,High-value
8487,1,High-value
8488,4,New
8489,3,At-risk
8490,5,Low-engagement
8491,5,Low-engagement
8492,2,Occasional
8493,2,Occasional
8494,1,High-value
8495,5,Low-engagement
8496,4,New
8497,1,High-value
8498,5,Low-engagement
8499,2,Occasional
8500,2,Occasional
8501,5,Low-engagement
8502,5,Low-engagement
8503,2,Occasional
8504,1,High-value
8505,4,New
8506,3,At-risk
8507,4,New
8508,3,At-risk
8509,5,Low-engagement
8510,1,High-value
8511,3,At-risk
8512,3,At-risk
8513,4,New
8514,1,High-value
8515,1,High-value
8516,5,Low-engagement
8517,5,Low-engagement
8518,3,At-risk
8519,5,Low-engagement
8520,5,Low-engagement
8521,5,Low-engagement
8522,1,High-value
8523,3,At-risk
8524,3,At-risk
8525,2,Occasional
8526,2,Occasional
8527,3,At-risk
8528,4,New
8529,4,New
8530,2,Occasional
8531,5,Low-engagement
8532,1,High-value
8533,4,New
8534,5,Low-engagement
8535,5,Low-engagement
8536,1,High-value
8537,5,Low-engagement
8538,4,New
8539,1,High-value
8540,5,Low-engagement
8541,4,New
8542,5,Low-engagement
8543,4,New
8544,2,Occasional
8545,2,Occasional
8546,3,At-risk
8547,1,High-value
8548,5,Low-engagement
8549,1,High-value
8550,4,New
8551,3,At-risk
8552,2,Occasional
8553,1,High-value
8554,3,At-risk
8555,1,High-value
8556,1,High-value
8557,2,Occasional
8558,5,Low-engagement
8559,2,Occasional
8560,3,At-risk
8561,2,Occasional
8562,1,High-value
8563,4,New
8564,4,New
8565,2,Occasional
8566,2,Occasional
8567,4,New
8568,5,Low-engagement
8569,5,Low-engagement
8570,3,At-risk
8571,1,High-value
8572,2,Occasional
8573,4,New
8574,4,New
8575,3,At-risk
8576,3,At-risk
8577,2,Occasional
8578,1,High-value
8579,1,High-value
8580,5,Low-engagement
8581,2,Occasional
8582,4,New
8583,2,Occasional
8584,1,High-value
8585,1,High-value
8586,5,Low-engagement
8587,5,Low-engagement
8588,3,At-risk
8589,4,New
8590,4,New
8591,4,New
8592,1,High-value
8593,4,New
8594,5,Low-engagement
8595,5,Low-engagement
8596,1,High-value
8597,1,High-value
8598,2,Occasional
8599,3,At-risk
8600,2,Occasional
8601,3,At-risk
8602,5,Low-engagement
8603,2,Occasional
8604,1,High-value
8605,1,High-value
8606,3,At-risk
8607,1,High-value
8608,4,New
8609,4,New
8610,4,New
8611,4,New
8612,5,Low-engagement
8613,4,New
8614,4,New
8615,1,High-value
8616,2,Occasional
8617,2,Occasional
8618,4,New
8619,1,High-value
8620,4,New
8621,3,At-risk
8622,1,High-value
8623,2,Occasional
8624,3,At-risk
8625,5,Low-engagement
8626,5,Low-engagement
8627,5,Low-engagement
8628,5,Low-engagement
8629,2,Occasional
8630,1,High-value
8631,1,High-value
8632,4,New
8633,2,Occasional
8634,5,Low-engagement
8635,2,Occasional
8636,4,New
8637,4,New
8638,3,At-risk
8639,4,New
8640,5,Low-engagement
8641,5,Low-engagement
8642,5,Low-engagement
8643,2,Occasional
8644,3,At-risk
8645,1,High-value
8646,2,Occasional
8647,2,Occasional
8648,3,At-risk
8649,1,High-value
8650,3,At-risk
8651,1,High-value
8652,3,At-risk
8653,3,At-risk
8654,3,At-risk
8655,4,New
8656,4,New
8657,1,High-value
8658,2,Occasional
8659,5,Low-engagement
8660,1,High-value
8661,2,Occasional
8662,3,At-risk
8663,2,Occasional
8664,1,High-value
8665,1,High-value
8666,3,At-risk
8667,5,Low-engagement
8668,3,At-risk
8669,2,Occasional
8670,4,New
8671,2,Occasional
8672,1,High-value
8673,4,New
8674,2,Occasional
8675,2,Occasional
8676,5,Low-engagement
8677,4,New
8678,3,At-risk
8679,1,High-value
8680,5,Low-engagement
8681,1,High-value
8682,4,New
8683,2,Occasional
8684,4,New
8685,5,Low-engagement
8686,3,At-risk
8687,2,Occasional
8688,5,Low-engagement
8689,4,New
8690,4,New
8691,3,At-risk
8692,4,New
8693,5,Low-engagement
8694,2,Occasional
8695,2,Occasional
8696,2,Occasional
8697,5,Low-engagement
8698,1,High-value
8699,4,New
8700,5,Low-engagement
8701,3,At-risk
8702,3,At-risk
8703,3,At-risk
8704,1,High-value
8705,1,High-value
8706,5,Low-engagement
8707,3,At-risk
8708,5,Low-engagement
8709,2,Occasional
8710,1,High-value
8711,5,Low-engagement
8712,1,High-value
8713,5,Low-engagement
8714,2,Occasional
8715,2,Occasional
8716,4,New
8717,2,Occasional
8718,5,Low-engagement
8719,2,Occasional
8720,3,At-risk
8721,5,Low-engagement
8722,4,New
8723,5,Low-engagement
8724,4,New
8725,2,Occasional
8726,1,High-value
8727,1,High-value
8728,3,At-risk
8729,4,New
8730,3,At-risk
8731,1,High-value
8732,3,At-risk
8733,1,High-value
8734,3,At-risk
8735,2,Occasional
8736,5,Low-engagement
8737,4,New
8738,2,Occasional
8739,2,Occasional
8740,2,Occasional
8741,2,Occasional
8742,4,New
8743,5,Low-engagement
8744,3,At-risk
8745,2,Occasional
8746,4,New
8747,4,New
8748,1,High-value
8749,5,Low-engagement
8750,5,Low-engagement
8751,3,At-risk
8752,4,New
8753,1,High-value
8754,4,New
8755,1,High-value
8756,2,Occasional
8757,3,At-risk
8758,1,High-value
8759,4,New
8760,3,At-risk
8761,3,At-risk
8762,1,High-value
8763,1,High-value
8764,1,High-value
8765,3,At-risk
8766,4,New
8767,4,New
8768,1,High-value
8769,4,New
8770,2,Occasional
8771,4,New
8772,2,Occasional
8773,5,Low-engagement
8774,3,At-risk
8775,4,New
8776,2,Occasional
8777,2,Occasional
8778,4,New
8779,4,New
8780,5,Low-engagement
8781,3,At-risk
8782,2,Occasional
8783,3,At-risk
8784,5,Low-engagement
8785,1,High-value
8786,3,At-risk
8787,2,Occasional
8788,5,Low-engagement
8789,1,High-value
8790,1,High-value
8791,1,High-value
8792,2,Occasional
8793,4,New
8794,2,Occasional
8795,3,At-risk
8796,3,At-risk
8797,3,At-risk
8798,3,At-risk
8799,5,Low-engagement
8800,4,New
8801,4,New
8802,1,High-value
8803,2,Occasional
8804,3,At-risk
8805,4,New
8806,3,At-risk
8807,2,Occasional
8808,2,Occasional
8809,2,Occasional
8810,2,Occasional
8811,5,Low-engagement
8812,5,Low-engagement
8813,1,High-value
8814,1,High-value
8815,2,Occasional
8816,2,Occasional
8817,4,New
8818,2,Occasional
8819,1,High-value
8820,1,High-value
8821,2,Occasional
8822,5,Low-engagement
8823,5,Low-engagement
8824,4,New
8825,3,At-risk
