order_id,customer_id,product_id,quantity,amount,order_date,channel,region
5851,3218,820,4,882.3,2022-10-24,In-store,East
5852,8267,539,4,3842.78,2022-04-23,In-store,East
5853,5971,274,4,2880.06,2023-05-12,In-store,East
5854,8706,297,2,2619.7,2023-02-17,In-store,West
5855,6019,565,1,2697.71,2022-10-18,In-store,North
5856,7837,13,4,2067.42,2022-02-21,Web,East
5857,5882,663,4,343.22,2022-11-17,App,West
5858,7216,563,4,2808.12,2022-03-21,App,West
5859,4230,296,1,210.08,2023-09-01,Web,North
5860,6971,747,1,4572.06,2022-07-10,Web,East
5861,3091,343,2,1320.4,2022-06-03,In-store,South
5862,2032,552,3,3279.67,2023-09-10,Web,East
5863,3407,306,4,2845.41,2023-07-09,App,East
5864,3991,632,2,3122.04,2022-08-25,Web,North
5865,8723,369,3,1689.07,2022-07-17,In-store,North
5866,8033,541,4,2302.35,2022-01-24,Web,West
5867,8626,586,4,3770.16,2022-05-18,App,South
5868,1630,630,1,2016.81,2022-10-24,In-store,North
5869,3708,734,2,1495.65,2023-02-24,App,North
5870,6277,150,4,252.34,2023-05-23,In-store,West
5871,8259,698,1,2432.23,2022-11-17,Web,East
5872,8860,223,3,3503.44,2023-02-21,App,East
5873,150,298,1,1515.0,2023-11-12,In-store,West
5874,1133,23,3,4341.92,2022-06-08,In-store,West
5875,7663,964,3,667.62,2022-02-05,Web,East
5876,4711,488,1,1929.29,2022-06-25,Web,West
5877,5201,770,2,3724.01,2022-10-10,In-store,West
5878,540,718,4,4850.58,2023-02-27,Web,South
5879,1822,296,1,1951.43,2023-06-22,App,South
5880,8667,375,4,3732.47,2022-02-07,In-store,East
5881,2302,410,2,3491.01,2023-06-26,App,North
5882,2541,918,3,4690.49,2022-03-17,Web,North
5883,2619,302,1,2555.44,2023-11-02,App,South
5884,7373,360,1,2990.98,2022-06-06,In-store,North
5885,2850,722,2,894.68,2022-03-17,In-store,East
5886,7894,712,2,1406.34,2023-10-26,In-store,East
5887,5345,874,3,3201.41,2023-05-13,Web,South
5888,6574,228,2,2844.35,2023-08-21,In-store,South
5889,5599,715,2,2283.67,2022-11-18,Web,North
5890,3489,878,4,3532.59,2023-03-16,In-store,South
5891,5493,503,2,1300.21,2023-11-07,Web,West
5892,3483,700,4,3526.2,2022-12-06,In-store,West
5893,5795,336,4,1020.61,2023-12-22,App,West
5894,8442,490,1,2524.15,2023-06-06,Web,East
5895,559,399,2,656.11,2022-08-12,Web,West
5896,9778,232,4,2634.34,2022-07-25,App,South
5897,5770,303,3,4124.58,2022-03-15,App,North
5898,2332,128,2,2470.1,2022-06-16,In-store,West
5899,6825,339,1,1706.87,2022-02-26,In-store,West
5900,5089,316,4,775.96,2022-03-11,Web,West
5901,1725,584,2,1858.27,2022-12-22,App,West
5902,1587,895,2,4298.5,2023-04-30,In-store,South
5903,4837,785,2,2016.44,2022-08-19,App,South
5904,2793,249,2,1005.98,2022-11-26,Web,North
5905,6589,914,3,4453.52,2023-05-04,Web,North
5906,417,66,4,4647.33,2022-03-27,In-store,North
5907,6606,293,3,4774.49,2023-04-21,Web,West
5908,804,368,3,2641.87,2022-12-03,App,South
5909,2951,792,2,2854.83,2022-12-28,In-store,West
5910,1570,593,4,1587.28,2023-01-29,In-store,East
5911,8490,655,4,1750.66,2022-04-09,In-store,North
5912,3233,563,2,2624.72,2023-06-25,Web,East
5913,8974,920,2,892.63,2022-07-06,Web,South
5914,3033,791,3,4815.28,2022-03-19,In-store,North
5915,4508,859,2,3456.73,2023-09-30,App,North
5916,4722,726,2,328.72,2023-12-24,Web,South
5917,8615,303,3,1365.43,2023-04-21,In-store,East
5918,9310,190,2,1570.72,2023-03-25,App,South
5919,4639,205,3,150.41,2022-10-26,App,East
5920,3972,753,4,4923.0,2023-02-20,In-store,East
5921,7630,756,4,1470.57,2023-02-11,App,West
5922,7524,447,2,352.99,2022-04-08,In-store,North
5923,8728,780,3,4393.2,2022-01-15,In-store,North
5924,2266,99,4,641.41,2023-12-22,In-store,West
5925,9570,896,3,2333.38,2022-07-15,In-store,South
5926,3649,348,2,1886.71,2023-04-28,In-store,East
5927,7895,778,2,482.16,2022-12-28,Web,East
5928,9316,202,4,259.64,2023-09-08,App,West
5929,421,439,4,1417.32,2022-01-18,Web,East
5930,7474,45,2,1862.66,2023-02-17,Web,East
5931,6573,728,1,3758.26,2022-07-24,In-store,East
5932,315,348,3,3648.97,2023-03-05,In-store,East
5933,6234,359,4,2375.17,2023-09-24,App,South
5934,2487,37,4,1130.01,2023-04-12,Web,South
5935,5371,905,3,4226.57,2022-04-29,App,East
5936,1601,612,3,3281.32,2022-07-05,In-store,East
5937,5356,355,3,1809.23,2022-03-04,App,East
5938,2618,875,1,4367.36,2023-08-18,Web,East
5939,100,440,3,4108.65,2022-12-19,In-store,North
5940,9083,689,1,102.94,2022-01-15,In-store,East
5941,9004,506,3,4357.71,2022-03-23,In-store,East
5942,9614,450,1,2694.11,2023-04-09,Web,South
5943,4044,954,3,4629.63,2022-11-06,In-store,South
5944,8437,764,1,3876.51,2022-05-23,Web,West
5945,3453,565,3,816.89,2022-07-15,Web,South
5946,6306,873,1,1771.67,2023-08-27,Web,East
5947,1014,486,1,1627.32,2023-02-08,In-store,North
5948,4390,151,2,3544.33,2023-03-20,In-store,North
5949,246,127,4,2738.75,2023-01-02,In-store,South
5950,9400,908,3,1425.43,2023-03-29,In-store,North
5951,3521,243,2,3831.73,2023-07-04,App,South
5952,3240,853,1,3304.2,2023-12-15,Web,North
5953,9832,29,4,3986.49,2023-08-16,Web,North
5954,3477,228,2,3760.47,2023-05-22,App,North
5955,7584,107,2,3106.57,2022-12-01,App,South
5956,3596,741,1,913.58,2023-08-09,App,East
5957,7834,500,2,1053.57,2023-06-08,In-store,North
5958,1040,795,2,3957.88,2023-05-28,In-store,West
5959,6350,710,2,4295.01,2022-05-02,In-store,South
5960,8088,148,2,2560.87,2022-04-10,Web,East
5961,9179,694,1,4937.02,2023-03-28,Web,East
5962,960,560,1,1546.55,2022-09-03,Web,West
5963,2253,619,2,3685.27,2023-02-06,App,North
5964,4253,696,3,3381.59,2022-10-04,App,North
5965,5535,489,3,3757.74,2022-02-11,In-store,South
5966,4927,662,2,2137.97,2023-10-03,App,South
5967,299,663,1,1297.16,2023-01-14,In-store,South
5968,19,162,4,2083.82,2023-04-06,App,North
5969,9715,772,4,1029.47,2022-03-03,In-store,South
5970,8892,480,2,647.89,2023-03-05,App,North
5971,6440,272,4,3452.84,2022-12-12,App,West
5972,625,324,1,4930.5,2022-07-07,In-store,South
5973,2417,540,3,3367.85,2023-01-18,In-store,West
5974,1153,988,4,758.73,2022-02-14,App,North
5975,1299,745,2,2655.04,2023-08-21,App,South
5976,376,534,2,3060.23,2022-05-28,App,West
5977,5208,8,1,3704.67,2022-07-04,In-store,East
5978,3993,218,4,3899.5,2022-11-09,In-store,North
5979,5060,743,1,1068.58,2022-08-10,App,East
5980,6360,350,3,1703.97,2023-10-11,In-store,West
5981,1383,114,3,2762.48,2023-11-26,In-store,North
5982,852,693,2,122.63,2023-03-24,App,South
5983,5601,137,2,1072.04,2022-05-24,Web,East
5984,9500,858,4,4789.45,2022-04-20,App,South
5985,8675,426,4,1850.61,2023-06-09,In-store,East
5986,9240,123,1,3753.41,2022-04-16,In-store,North
5987,5164,54,3,2414.27,2022-03-14,Web,East
5988,9111,331,3,4995.67,2023-07-11,In-store,South
5989,2529,889,2,4517.2,2022-07-11,App,East
5990,6222,409,4,1504.46,2022-02-24,App,East
5991,2366,98,4,4032.94,2023-12-02,In-store,North
5992,8096,91,3,2806.07,2023-12-22,Web,South
5993,4612,499,1,1597.25,2023-02-14,App,South
5994,6014,522,1,2625.0,2023-10-26,Web,West
5995,5919,463,1,1733.68,2022-11-29,In-store,East
5996,1735,242,3,985.77,2023-10-11,Web,West
5997,1537,965,4,2391.34,2022-01-10,Web,East
5998,9742,396,4,2182.02,2022-06-17,Web,West
5999,1246,264,1,1642.39,2022-02-11,In-store,North
6000,2534,710,2,3132.67,2022-02-23,Web,West
6001,1815,344,3,728.81,2023-08-14,App,East
6002,3527,769,3,4869.13,2023-11-22,App,South
6003,9324,793,4,1139.25,2023-05-02,App,East
6004,6631,813,1,3102.05,2022-11-08,App,South
6005,4489,175,4,2068.79,2023-09-06,App,West
6006,4215,779,4,148.03,2022-11-18,Web,West
6007,1774,190,3,1141.49,2022-06-12,Web,East
6008,8958,215,2,2800.75,2022-07-01,In-store,North
6009,6047,420,2,1810.64,2023-01-19,App,North
6010,1581,40,4,4198.13,2023-04-19,App,North
6011,9854,71,3,3397.53,2023-07-24,App,East
6012,9863,219,4,867.52,2023-06-01,In-store,South
6013,8179,365,3,4682.61,2023-07-01,In-store,West
6014,1088,981,3,1282.86,2022-01-23,Web,North
6015,7174,517,3,397.58,2022-03-30,In-store,South
6016,3490,737,3,2481.82,2022-11-09,App,West
6017,6161,185,2,2245.33,2023-04-28,Web,North
6018,8012,144,4,2506.16,2022-08-15,In-store,South
6019,2601,395,4,454.11,2022-11-11,App,East
6020,2490,694,2,1554.32,2023-11-09,App,East
6021,6510,383,2,4616.86,2023-04-05,In-store,North
6022,7523,928,3,3999.18,2022-12-30,In-store,South
6023,9629,818,2,823.96,2022-12-19,App,East
6024,816,728,2,1511.97,2022-01-21,In-store,South
6025,8031,969,3,3760.77,2022-03-01,In-store,East
6026,8424,702,1,4303.91,2023-02-17,In-store,East
6027,9677,356,2,787.48,2023-08-16,App,West
6028,7258,263,3,3023.39,2022-12-10,In-store,East
6029,7318,860,3,2251.22,2023-09-03,App,North
6030,8040,316,4,2480.35,2023-03-19,Web,South
6031,1479,471,2,3985.39,2023-06-29,Web,North
6032,4485,807,4,3006.7,2022-07-20,Web,South
6033,1332,77,4,2829.95,2023-08-20,Web,South
6034,1281,563,4,1962.87,2022-07-17,App,East
6035,2422,903,1,1682.24,2022-12-22,App,South
6036,2240,469,4,3674.1,2022-10-01,Web,North
6037,1406,124,2,4583.2,2022-03-15,In-store,North
6038,7604,124,3,224.94,2022-07-28,In-store,West
6039,8371,679,3,2433.03,2023-08-23,In-store,West
6040,6366,717,3,2878.06,2023-04-13,App,South
6041,8085,164,3,1490.06,2022-03-19,In-store,East
6042,8743,524,3,531.89,2022-07-05,In-store,East
6043,6128,328,3,925.2,2023-01-23,In-store,North
6044,4075,496,4,3564.98,2022-02-14,App,South
6045,5433,107,3,1171.15,2023-07-26,In-store,West
6046,4905,356,2,2048.08,2022-03-01,App,East
6047,5780,565,4,177.48,2022-12-01,In-store,North
6048,5654,189,4,933.88,2022-02-04,App,North
6049,4253,879,1,4100.13,2022-03-02,App,North
6050,5934,122,4,2679.79,2022-06-19,Web,South
6051,8393,236,1,579.46,2023-12-28,In-store,East
6052,7557,23,1,506.04,2023-05-30,App,West
6053,3896,994,3,4612.04,2023-10-24,In-store,East
6054,9539,791,1,1920.85,2023-10-17,Web,West
6055,4441,742,3,3856.86,2023-12-13,App,East
6056,2464,285,4,2239.74,2023-12-21,In-store,North
6057,2145,434,2,707.13,2023-11-09,In-store,North
6058,6098,664,2,2673.82,2023-08-02,In-store,West
6059,8813,150,3,586.76,2022-08-05,App,North
6060,6884,524,1,4329.18,2023-08-14,App,East
6061,1778,848,3,341.35,2022-07-23,Web,East
6062,3881,193,3,3530.23,2022-08-06,In-store,West
6063,6685,883,4,4889.64,2023-11-29,In-store,North
6064,1133,926,3,4440.27,2023-12-19,In-store,East
6065,955,36,2,4541.15,2023-01-26,In-store,South
6066,132,554,4,1352.32,2023-11-23,App,East
6067,605,746,4,2391.19,2023-09-24,App,South
6068,4662,384,1,1234.2,2023-10-27,Web,West
6069,7410,536,4,3473.65,2022-03-23,In-store,West
6070,1401,423,2,3311.94,2022-03-15,Web,South
6071,6448,38,1,1552.35,2022-06-07,In-store,West
6072,2549,160,2,2107.21,2023-07-06,In-store,West
6073,5760,767,3,1964.0,2023-06-17,App,West
6074,1886,698,1,3518.03,2022-03-07,In-store,East
6075,339,566,4,191.94,2022-06-12,In-store,South
6076,5804,928,4,4633.92,2022-08-08,In-store,North
6077,6559,765,2,791.65,2022-03-22,App,North
6078,911,844,2,1644.11,2022-08-14,Web,West
6079,3997,266,1,330.26,2022-09-07,App,North
6080,9046,57,2,2251.92,2022-05-12,Web,South
6081,4271,204,3,3713.6,2023-07-07,Web,East
6082,8020,845,2,3943.51,2022-02-11,Web,South
6083,5501,79,4,1872.82,2022-05-06,Web,West
6084,4615,764,3,1971.58,2022-08-04,App,East
6085,897,382,1,1764.42,2022-07-20,App,North
6086,8425,30,1,1176.8,2023-06-30,In-store,East
6087,2759,821,3,3601.25,2023-03-01,App,East
6088,9017,589,4,4478.53,2022-10-24,In-store,North
6089,8317,243,1,2092.44,2023-04-14,In-store,South
6090,698,688,1,3629.96,2022-03-03,Web,East
6091,1062,811,2,2496.27,2023-01-16,Web,East
6092,248,129,4,728.5,2023-08-04,In-store,North
6093,1920,594,2,2607.83,2022-06-26,In-store,North
6094,1612,295,3,1408.82,2022-11-26,In-store,East
6095,8333,908,4,3379.17,2022-06-09,Web,West
6096,4193,178,1,2301.06,2022-05-16,In-store,West
6097,5775,393,2,3418.18,2023-09-14,App,South
6098,3664,433,3,2458.16,2023-01-24,In-store,South
6099,1378,644,4,3829.99,2023-10-04,In-store,West
6100,7156,376,1,4986.52,2023-07-29,Web,South
6101,6619,219,2,4315.27,2022-06-13,In-store,East
6102,2864,767,3,3565.3,2023-06-28,In-store,East
6103,9743,604,1,1302.23,2022-01-22,Web,North
6104,9000,24,4,2891.52,2022-03-18,Web,South
6105,4631,580,3,3203.7,2023-07-29,In-store,North
6106,2313,444,1,3689.0,2023-05-23,In-store,South
6107,8864,254,3,1048.91,2022-08-12,In-store,West
6108,8497,668,2,2632.85,2023-06-24,App,North
6109,4880,692,3,2366.03,2022-10-28,App,East
6110,1312,916,1,1387.27,2022-06-09,In-store,North
6111,7843,319,1,2740.96,2023-03-01,In-store,North
6112,4397,733,4,4554.37,2023-09-23,App,West
6113,8328,865,4,3868.38,2022-04-04,In-store,West
6114,6632,542,4,2833.63,2022-07-09,App,West
6115,3313,451,3,3675.56,2023-07-18,In-store,West
6116,2852,659,2,3965.54,2023-05-09,In-store,East
6117,3033,149,4,3642.49,2023-06-18,Web,South
6118,2407,424,1,4317.11,2022-11-03,Web,North
6119,3066,277,3,3907.24,2023-03-17,Web,West
6120,7620,340,3,4155.99,2022-01-13,App,South
6121,9434,768,3,2643.7,2022-02-23,Web,West
6122,7887,311,2,2564.86,2023-10-05,In-store,South
6123,8323,801,4,1855.07,2023-12-15,Web,North
6124,627,422,3,2516.9,2022-12-05,Web,North
6125,288,521,3,3515.97,2023-09-24,In-store,East
6126,5887,50,2,1624.21,2023-10-19,App,South
6127,2708,607,3,1193.77,2023-09-05,Web,South
6128,2104,32,1,4417.09,2022-06-06,App,North
6129,2382,41,3,233.84,2023-05-11,Web,North
6130,1635,919,3,4680.02,2022-10-21,Web,East
6131,9788,727,1,4267.51,2022-05-23,Web,East
6132,8879,884,3,3327.6,2022-09-06,App,East
6133,1612,298,3,3822.53,2022-04-19,App,West
6134,4063,912,1,3038.79,2023-07-07,In-store,North
6135,5514,917,3,2907.51,2022-06-26,Web,East
6136,8033,959,1,3279.19,2023-07-27,App,East
6137,5284,76,3,126.23,2022-03-13,App,South
6138,5930,454,1,4188.99,2022-08-24,In-store,North
6139,9187,910,4,4099.65,2022-07-29,Web,East
6140,1402,598,1,2483.14,2022-06-28,App,South
6141,6192,479,3,1260.98,2023-11-17,App,South
6142,1554,616,2,1738.08,2022-06-06,Web,South
6143,6745,943,4,2192.86,2022-12-22,App,South
6144,3571,426,1,879.16,2023-05-31,In-store,East
6145,6296,668,1,3079.48,2023-03-01,App,East
6146,8852,965,1,843.95,2023-01-26,In-store,West
6147,965,666,3,3448.12,2023-02-25,App,South
6148,988,436,3,2862.88,2023-04-28,Web,West
6149,8805,91,3,4195.49,2023-03-23,Web,South
6150,7367,989,1,2050.69,2023-09-16,App,North
6151,2131,848,2,4538.69,2022-12-14,In-store,South
6152,7222,184,4,3299.49,2023-08-27,In-store,West
6153,9469,986,3,103.95,2022-12-31,App,West
6154,4967,8,4,2243.02,2022-01-19,Web,South
6155,3507,203,2,4838.2,2022-04-26,App,West
6156,7720,259,3,4807.19,2022-12-29,Web,North
6157,8421,834,1,2900.71,2022-12-12,In-store,North
6158,1019,385,3,3344.2,2023-05-02,Web,South
6159,9413,1,1,1259.9,2022-03-18,In-store,West
6160,5291,340,2,1674.4,2023-12-18,App,North
6161,2880,810,3,2037.9,2022-08-17,Web,West
6162,6658,991,4,2126.6,2022-12-03,App,East
6163,3358,690,4,3563.83,2023-05-09,In-store,East
6164,5735,592,3,472.83,2023-01-31,In-store,West
6165,1547,435,3,324.26,2023-07-05,Web,East
6166,1612,816,3,2650.85,2023-02-05,App,North
6167,3978,963,4,2934.81,2022-08-02,App,North
6168,5108,295,4,1998.54,2022-07-28,In-store,North
6169,4150,838,1,3759.91,2023-09-26,Web,North
6170,4613,933,4,925.18,2023-05-26,Web,North
6171,7663,233,2,4955.6,2022-02-22,In-store,South
6172,4512,548,4,1817.44,2023-08-27,Web,South
6173,556,76,3,1724.85,2023-07-12,App,West
6174,8398,586,4,2027.32,2022-05-14,App,East
6175,9194,547,4,4199.75,2022-03-30,App,West
6176,3864,487,4,1179.61,2023-02-22,App,South
6177,118,834,2,2335.66,2022-05-09,Web,East
6178,2528,377,2,1403.02,2022-08-31,In-store,East
6179,3852,543,2,307.85,2023-07-01,In-store,South
6180,3762,680,2,1899.4,2023-12-29,In-store,West
6181,5491,493,4,472.3,2023-11-03,Web,West
6182,6372,79,3,4854.34,2022-05-14,In-store,West
6183,9651,383,3,789.77,2023-08-21,App,West
6184,5237,673,3,4923.78,2022-11-05,In-store,West
6185,5704,194,3,2354.43,2022-09-09,In-store,South
6186,4637,539,4,912.4,2023-09-15,In-store,South
6187,9241,178,2,1402.12,2022-03-17,App,North
6188,6231,344,4,1996.44,2023-03-25,Web,West
6189,3001,603,2,3424.31,2022-01-24,In-store,South
6190,7423,115,1,3596.85,2023-08-26,Web,South
6191,5516,95,1,1169.01,2023-06-26,Web,North
6192,2226,967,4,1067.32,2023-12-02,Web,North
6193,9298,510,2,4575.15,2022-03-21,App,North
6194,5988,26,1,2315.41,2022-11-02,Web,East
6195,2994,253,2,1859.11,2022-06-15,App,South
6196,8723,150,1,3167.99,2023-12-30,App,West
6197,4863,450,1,2789.61,2023-06-07,Web,West
6198,3441,400,1,4482.76,2023-08-03,Web,South
6199,1997,281,1,876.54,2022-04-11,App,West
6200,8934,912,2,2312.24,2022-09-03,App,West
6201,1075,249,1,1077.61,2023-07-30,Web,South
6202,7529,343,2,622.3,2022-04-06,In-store,East
6203,867,548,1,1512.61,2023-07-13,Web,East
6204,3783,270,1,431.39,2022-09-08,Web,South
6205,9385,808,1,3052.55,2022-03-01,Web,North
6206,4022,265,2,4272.57,2023-03-26,App,North
6207,9363,40,3,1580.75,2022-10-21,Web,East
6208,4184,351,2,3201.12,2023-10-09,Web,East
6209,7470,370,4,735.97,2022-05-18,In-store,North
6210,591,839,4,1250.53,2023-09-16,App,South
6211,7192,378,3,3411.68,2023-02-10,App,West
6212,2225,557,4,4605.27,2022-07-17,In-store,North
6213,7355,1,3,193.25,2023-07-23,Web,North
6214,5334,981,2,3249.46,2022-03-06,In-store,East
6215,6134,413,4,3552.51,2022-05-30,In-store,East
6216,4846,648,1,3027.66,2022-07-26,In-store,South
6217,9809,201,1,2194.85,2023-12-13,In-store,South
6218,4905,698,2,4941.4,2022-10-25,App,East
6219,4899,19,3,1436.53,2022-03-16,App,East
6220,2496,815,2,2385.46,2022-07-04,In-store,South
6221,9397,483,1,3401.21,2023-02-19,App,East
6222,8357,632,3,100.28,2022-08-31,In-store,South
6223,2484,539,4,1869.7,2022-05-08,In-store,West
6224,3602,725,3,2025.56,2023-03-08,In-store,North
6225,3328,983,3,151.73,2022-08-20,App,East
6226,2001,875,2,228.19,2022-08-14,In-store,West
6227,5256,206,2,4944.06,2022-03-16,In-store,North
6228,4573,204,3,633.94,2022-01-11,App,South
6229,6897,636,1,1257.54,2022-06-03,App,North
6230,5234,438,4,779.26,2022-02-19,App,East
6231,2365,965,4,2617.03,2023-12-30,In-store,South
6232,8124,610,3,3706.63,2022-01-08,Web,West
6233,5829,57,1,477.19,2023-06-25,In-store,East
6234,1211,183,2,2971.39,2022-03-05,Web,North
6235,6847,455,2,1829.83,2023-01-26,In-store,South
6236,1799,261,1,2503.74,2023-09-24,App,North
6237,547,739,1,1403.3,2023-08-02,Web,West
6238,8234,985,2,4332.24,2023-11-05,In-store,South
6239,1749,94,2,2316.6,2022-09-12,App,East
6240,7453,938,2,886.5,2022-01-08,Web,South
6241,6438,843,2,3979.89,2022-02-20,App,East
6242,6914,968,4,3783.96,2023-07-01,App,West
6243,1561,102,1,2476.06,2022-04-25,App,South
6244,3778,156,3,3636.17,2023-09-07,In-store,North
6245,6203,908,2,3050.19,2022-04-23,App,South
6246,7786,173,1,907.7,2022-12-10,In-store,South
6247,2567,802,2,4996.61,2023-12-22,Web,South
6248,7857,607,3,3884.54,2022-07-12,Web,North
6249,7020,759,4,3365.6,2023-07-03,App,East
6250,1768,853,1,4172.56,2023-12-07,App,South
6251,1321,464,2,4647.77,2022-09-12,In-store,South
6252,3945,216,3,2931.17,2023-10-07,In-store,North
6253,9948,214,1,2983.3,2022-10-02,Web,South
6254,5412,186,4,215.07,2022-06-17,App,North
6255,7152,781,1,2133.0,2023-10-06,App,North
6256,5909,265,3,2592.72,2023-08-22,Web,South
6257,8475,749,4,1247.62,2023-08-13,App,South
6258,4693,879,4,1861.79,2023-01-03,In-store,West
6259,6363,328,3,1894.86,2023-07-24,Web,West
6260,7045,471,2,1902.39,2022-01-16,App,North
6261,6005,49,4,4783.35,2022-09-24,App,West
6262,3811,138,2,2978.87,2023-12-21,In-store,North
6263,6102,105,3,1638.05,2023-09-17,Web,South
6264,827,632,4,1593.07,2022-10-22,Web,North
6265,4004,977,3,4249.69,2023-06-26,App,North
6266,8482,29,2,3244.48,2022-03-10,In-store,East
6267,8756,305,4,4270.14,2023-11-28,Web,West
6268,4598,691,3,3253.91,2022-09-23,Web,West
6269,7677,179,4,4582.18,2023-04-02,Web,North
6270,8846,962,1,2071.02,2023-05-03,Web,West
6271,3131,523,3,4228.13,2022-05-24,Web,West
6272,1081,840,3,961.99,2023-04-06,Web,South
6273,9848,917,3,3380.33,2023-11-29,App,West
6274,3109,993,2,1882.46,2022-03-21,In-store,North
6275,3770,818,1,2672.39,2022-07-29,In-store,East
6276,8659,455,1,3709.06,2023-04-30,Web,North
6277,4896,873,3,2865.83,2022-03-12,In-store,East
6278,3535,217,2,3677.01,2022-02-17,In-store,North
6279,7869,9,2,279.16,2022-05-30,App,South
6280,2028,874,3,2058.55,2023-08-10,App,West
6281,3693,624,3,4775.52,2022-09-26,App,West
6282,6027,555,2,3832.47,2022-11-16,Web,North
6283,2661,678,2,2467.17,2023-03-18,App,East
6284,6290,347,4,3572.12,2023-12-03,In-store,East
6285,2253,556,1,232.15,2022-02-12,App,East
6286,2027,693,3,1533.73,2023-10-08,Web,East
6287,1255,700,2,4525.0,2022-04-26,Web,North
6288,9484,842,2,2532.32,2023-01-03,Web,North
6289,9138,240,1,4767.97,2022-06-10,App,East
6290,9979,922,1,1398.47,2022-06-25,In-store,West
6291,7526,766,4,4188.58,2022-04-19,Web,East
6292,8681,475,3,195.88,2023-03-05,Web,West
6293,6768,824,1,119.23,2022-10-22,App,North
6294,4826,86,3,770.28,2023-01-29,In-store,North
6295,8940,184,1,1381.49,2022-03-20,In-store,South
6296,9815,686,3,308.78,2023-05-27,App,North
6297,356,753,4,1135.83,2022-07-09,App,North
6298,6299,404,3,4377.46,2023-02-02,Web,East
6299,2740,218,3,4585.64,2023-05-28,In-store,North
6300,9808,293,2,680.18,2022-06-15,Web,South
6301,3149,420,3,1645.39,2022-07-16,In-store,East
6302,8908,477,2,3087.85,2023-06-23,App,East
6303,3931,630,1,3338.64,2023-01-15,In-store,West
6304,7649,205,2,236.18,2022-08-04,In-store,South
6305,4767,839,2,4569.26,2023-04-07,In-store,South
6306,5259,715,2,2193.02,2022-05-05,App,West
6307,4497,939,1,2261.95,2022-09-20,In-store,East
6308,6258,376,3,519.12,2023-11-18,Web,West
6309,8088,888,3,2672.99,2023-01-02,In-store,East
6310,6104,821,1,2978.97,2023-05-02,In-store,West
