customer_id,feedback_text,sentiment_score,tone_label
9579,Not satisfied,2,Negative
3561,Loved it!,1,Negative
8741,Great product!,3,Neutral
5788,Not satisfied,2,Negative
588,Loved it!,3,Neutral
7891,Not satisfied,2,Negative
6312,Product quality average,4,Positive
1720,Fast delivery,3,Neutral
3171,Excellent service,3,Neutral
7235,Poor packaging,2,Negative
2706,Not satisfied,1,Negative
7369,Excellent service,1,Negative
4906,Loved it!,3,Neutral
9352,Excellent service,1,Negative
7010,Fast delivery,5,Positive
3345,Excellent service,3,Neutral
8133,Great product!,4,Positive
5159,Not satisfied,2,Negative
8878,Fast delivery,2,Negative
7743,Terrible experience,4,Positive
6973,Terrible experience,2,Negative
2047,Poor packaging,3,Neutral
9597,Fast delivery,4,Positive
5743,Poor packaging,5,Positive
2485,Terrible experience,5,Positive
2036,Poor packaging,3,Neutral
4589,Fast delivery,2,Negative
7552,Poor packaging,5,Positive
9377,Great product!,2,Negative
9899,Fast delivery,2,Negative
1071,Great product!,4,Positive
8538,Product quality average,4,Positive
263,Excellent service,5,Positive
3956,Product quality average,3,Neutral
9978,Product quality average,4,Positive
1914,Terrible experience,5,Positive
7560,Product quality average,4,Positive
2610,Product quality average,1,Negative
2140,Not satisfied,1,Negative
2156,Loved it!,1,Negative
6253,Loved it!,3,Neutral
5416,Product quality average,3,Neutral
990,Great product!,5,Positive
5096,Fast delivery,1,Negative
9874,Excellent service,5,Positive
8612,Fast delivery,3,Neutral
2730,Loved it!,1,Negative
1336,Product quality average,4,Positive
219,Fast delivery,2,Negative
7925,Excellent service,2,Negative
1682,Product quality average,5,Positive
4206,Excellent service,1,Negative
1116,Not satisfied,5,Positive
3158,Not satisfied,5,Positive
4895,Not satisfied,3,Neutral
7418,Great product!,3,Neutral
83,Loved it!,2,Negative
7076,Excellent service,5,Positive
8380,Fast delivery,1,Negative
806,Terrible experience,1,Negative
3115,Terrible experience,5,Positive
88,Product quality average,2,Negative
15,Product quality average,4,Positive
9737,Great product!,2,Negative
5307,Great product!,5,Positive
6675,Great product!,3,Neutral
703,Great product!,2,Negative
1064,Loved it!,3,Neutral
8505,Product quality average,3,Neutral
492,Excellent service,4,Positive
8855,Poor packaging,2,Negative
9608,Not satisfied,3,Neutral
8319,Product quality average,3,Neutral
4560,Loved it!,4,Positive
1909,Fast delivery,2,Negative
9381,Great product!,4,Positive
8708,Fast delivery,2,Negative
3311,Not satisfied,5,Positive
6075,Product quality average,2,Negative
7733,Fast delivery,1,Negative
6214,Product quality average,5,Positive
7242,Terrible experience,2,Negative
7081,Fast delivery,5,Positive
830,Loved it!,4,Positive
5704,Product quality average,4,Positive
7852,Fast delivery,5,Positive
3142,Not satisfied,3,Neutral
5282,Great product!,1,Negative
5047,Excellent service,3,Neutral
9408,Loved it!,2,Negative
2743,Excellent service,5,Positive
8233,Product quality average,1,Negative
1646,Great product!,5,Positive
7693,Fast delivery,4,Positive
1377,Terrible experience,5,Positive
4559,Product quality average,1,Negative
9362,Product quality average,3,Neutral
1360,Loved it!,3,Neutral
3150,Product quality average,3,Neutral
4426,Fast delivery,2,Negative
3360,Not satisfied,5,Positive
7444,Fast delivery,4,Positive
8797,Poor packaging,1,Negative
5315,Excellent service,3,Neutral
7611,Loved it!,4,Positive
2518,Loved it!,5,Positive
1784,Product quality average,2,Negative
2215,Product quality average,3,Neutral
5857,Terrible experience,2,Negative
2026,Terrible experience,4,Positive
9357,Not satisfied,5,Positive
383,Poor packaging,4,Positive
620,Loved it!,5,Positive
5173,Not satisfied,5,Positive
8188,Loved it!,2,Negative
2500,Great product!,3,Neutral
1331,Poor packaging,3,Neutral
7545,Terrible experience,1,Negative
9526,Terrible experience,3,Neutral
9251,Not satisfied,4,Positive
7060,Fast delivery,1,Negative
7658,Terrible experience,1,Negative
1448,Not satisfied,1,Negative
5121,Not satisfied,3,Neutral
781,Terrible experience,3,Neutral
9793,Fast delivery,5,Positive
5568,Loved it!,2,Negative
9357,Poor packaging,4,Positive
8318,Excellent service,3,Neutral
7549,Fast delivery,4,Positive
9623,Poor packaging,4,Positive
9807,Poor packaging,2,Negative
5910,Product quality average,2,Negative
7884,Poor packaging,1,Negative
5589,Fast delivery,3,Neutral
690,Fast delivery,4,Positive
8964,Loved it!,1,Negative
5578,Excellent service,1,Negative
8237,Fast delivery,5,Positive
303,Great product!,3,Neutral
4820,Excellent service,1,Negative
6679,Fast delivery,2,Negative
9029,Terrible experience,3,Neutral
7945,Terrible experience,3,Neutral
4461,Poor packaging,5,Positive
8366,Loved it!,3,Neutral
6500,Terrible experience,5,Positive
5410,Poor packaging,4,Positive
2774,Excellent service,1,Negative
7696,Great product!,3,Neutral
868,Not satisfied,1,Negative
6810,Fast delivery,4,Positive
8190,Product quality average,3,Neutral
4853,Not satisfied,2,Negative
7611,Not satisfied,5,Positive
2816,Product quality average,4,Positive
2992,Terrible experience,2,Negative
9566,Not satisfied,2,Negative
7260,Terrible experience,4,Positive
7513,Fast delivery,4,Positive
3798,Loved it!,5,Positive
503,Great product!,5,Positive
6763,Terrible experience,4,Positive
7788,Product quality average,3,Neutral
2043,Not satisfied,2,Negative
3178,Poor packaging,1,Negative
5992,Not satisfied,1,Negative
49,Terrible experience,5,Positive
7882,Product quality average,1,Negative
5197,Fast delivery,3,Neutral
2622,Loved it!,4,Positive
6735,Fast delivery,3,Neutral
111,Terrible experience,3,Neutral
4948,Excellent service,1,Negative
2022,Poor packaging,1,Negative
3706,Product quality average,5,Positive
8375,Product quality average,3,Neutral
7571,Fast delivery,4,Positive
3163,Not satisfied,4,Positive
2680,Loved it!,5,Positive
9977,Terrible experience,1,Negative
9196,Terrible experience,2,Negative
8129,Not satisfied,3,Neutral
8624,Loved it!,1,Negative
1498,Fast delivery,4,Positive
9775,Fast delivery,1,Negative
9192,Product quality average,2,Negative
5397,Poor packaging,1,Negative
1475,Terrible experience,5,Positive
1040,Excellent service,3,Neutral
809,Loved it!,2,Negative
485,Fast delivery,1,Negative
631,Terrible experience,1,Negative
6216,Product quality average,4,Positive
1413,Loved it!,3,Neutral
4804,Excellent service,2,Negative
5940,Great product!,1,Negative
7122,Not satisfied,2,Negative
1857,Loved it!,1,Negative
3718,Excellent service,5,Positive
1619,Great product!,1,Negative
6724,Poor packaging,4,Positive
4164,Poor packaging,3,Neutral
9677,Loved it!,2,Negative
2286,Loved it!,1,Negative
9366,Great product!,1,Negative
3816,Excellent service,1,Negative
323,Great product!,5,Positive
1175,Loved it!,1,Negative
9772,Terrible experience,2,Negative
4817,Terrible experience,5,Positive
3306,Poor packaging,2,Negative
7682,Product quality average,4,Positive
7175,Loved it!,5,Positive
992,Not satisfied,5,Positive
5684,Excellent service,3,Neutral
8652,Fast delivery,1,Negative
3761,Loved it!,1,Negative
500,Great product!,3,Neutral
7247,Not satisfied,2,Negative
8739,Not satisfied,1,Negative
5533,Poor packaging,4,Positive
1347,Not satisfied,1,Negative
1746,Not satisfied,3,Neutral
3443,Loved it!,4,Positive
3800,Loved it!,3,Neutral
1283,Not satisfied,5,Positive
687,Excellent service,5,Positive
4051,Terrible experience,1,Negative
1943,Terrible experience,4,Positive
2098,Terrible experience,2,Negative
1378,Product quality average,4,Positive
9463,Great product!,1,Negative
517,Product quality average,3,Neutral
4612,Excellent service,1,Negative
7212,Product quality average,2,Negative
283,Great product!,4,Positive
9207,Not satisfied,1,Negative
5895,Terrible experience,2,Negative
1568,Fast delivery,5,Positive
2551,Product quality average,2,Negative
1730,Terrible experience,3,Neutral
8616,Poor packaging,2,Negative
850,Loved it!,3,Neutral
7110,Product quality average,1,Negative
6287,Loved it!,3,Neutral
2315,Loved it!,1,Negative
7402,Poor packaging,2,Negative
6954,Excellent service,1,Negative
5872,Fast delivery,5,Positive
2382,Great product!,2,Negative
9962,Loved it!,5,Positive
5632,Not satisfied,1,Negative
1431,Product quality average,3,Neutral
1923,Product quality average,3,Neutral
4012,Loved it!,2,Negative
7817,Loved it!,5,Positive
4564,Poor packaging,1,Negative
2445,Excellent service,3,Neutral
772,Fast delivery,5,Positive
7455,Poor packaging,2,Negative
1723,Not satisfied,3,Neutral
8930,Fast delivery,4,Positive
4266,Fast delivery,2,Negative
8456,Terrible experience,2,Negative
219,Loved it!,2,Negative
8890,Fast delivery,2,Negative
3998,Great product!,5,Positive
7025,Loved it!,5,Positive
8638,Terrible experience,1,Negative
6071,Terrible experience,1,Negative
8297,Great product!,1,Negative
2689,Product quality average,2,Negative
8310,Terrible experience,1,Negative
6662,Fast delivery,2,Negative
4247,Poor packaging,5,Positive
3148,Terrible experience,1,Negative
3264,Excellent service,4,Positive
5626,Excellent service,4,Positive
7209,Not satisfied,2,Negative
8568,Fast delivery,2,Negative
1179,Great product!,4,Positive
7316,Terrible experience,5,Positive
6797,Excellent service,2,Negative
7762,Terrible experience,5,Positive
3478,Great product!,1,Negative
8770,Poor packaging,3,Neutral
6681,Excellent service,5,Positive
5594,Poor packaging,2,Negative
9237,Great product!,5,Positive
1550,Great product!,5,Positive
8430,Terrible experience,4,Positive
3062,Excellent service,1,Negative
6507,Terrible experience,4,Positive
2323,Great product!,4,Positive
8405,Terrible experience,1,Negative
9488,Fast delivery,1,Negative
7848,Great product!,1,Negative
9433,Product quality average,5,Positive
8057,Fast delivery,1,Negative
8434,Terrible experience,5,Positive
9314,Terrible experience,5,Positive
1650,Excellent service,4,Positive
210,Not satisfied,5,Positive
936,Excellent service,4,Positive
7310,Terrible experience,3,Neutral
4364,Great product!,4,Positive
41,Loved it!,2,Negative
2892,Product quality average,3,Neutral
7103,Poor packaging,1,Negative
1433,Fast delivery,4,Positive
5614,Poor packaging,1,Negative
1055,Great product!,5,Positive
4777,Product quality average,1,Negative
5222,Fast delivery,5,Positive
1740,Excellent service,5,Positive
106,Terrible experience,2,Negative
9715,Not satisfied,5,Positive
605,Terrible experience,4,Positive
9150,Great product!,3,Neutral
6565,Not satisfied,3,Neutral
646,Not satisfied,5,Positive
3767,Fast delivery,1,Negative
2966,Great product!,1,Negative
7982,Great product!,5,Positive
6229,Excellent service,4,Positive
6967,Loved it!,5,Positive
9084,Not satisfied,2,Negative
881,Product quality average,1,Negative
8677,Excellent service,2,Negative
4145,Terrible experience,2,Negative
979,Terrible experience,4,Positive
6619,Poor packaging,2,Negative
8383,Fast delivery,4,Positive
7572,Poor packaging,5,Positive
7308,Great product!,5,Positive
735,Poor packaging,4,Positive
4008,Not satisfied,2,Negative
3469,Fast delivery,3,Neutral
2080,Loved it!,3,Neutral
9606,Excellent service,4,Positive
948,Poor packaging,1,Negative
4080,Not satisfied,3,Neutral
1089,Not satisfied,1,Negative
2434,Great product!,2,Negative
6680,Terrible experience,3,Neutral
4177,Not satisfied,2,Negative
5711,Fast delivery,1,Negative
9438,Fast delivery,5,Positive
9651,Great product!,1,Negative
3963,Terrible experience,1,Negative
1622,Poor packaging,1,Negative
766,Loved it!,3,Neutral
1563,Terrible experience,2,Negative
2604,Fast delivery,2,Negative
4266,Product quality average,1,Negative
5816,Poor packaging,5,Positive
4750,Not satisfied,2,Negative
9283,Loved it!,2,Negative
8989,Terrible experience,2,Negative
1718,Great product!,1,Negative
3760,Great product!,4,Positive
5638,Fast delivery,4,Positive
288,Loved it!,4,Positive
112,Loved it!,5,Positive
3280,Not satisfied,1,Negative
7172,Excellent service,5,Positive
6384,Terrible experience,4,Positive
4692,Product quality average,5,Positive
2964,Product quality average,3,Neutral
7304,Excellent service,1,Negative
2356,Product quality average,1,Negative
3722,Loved it!,3,Neutral
7984,Poor packaging,3,Neutral
7237,Terrible experience,5,Positive
8628,Not satisfied,5,Positive
97,Terrible experience,4,Positive
4045,Terrible experience,4,Positive
1720,Loved it!,2,Negative
972,Fast delivery,3,Neutral
6150,Fast delivery,2,Negative
2908,Great product!,3,Neutral
3918,Product quality average,4,Positive
8470,Not satisfied,1,Negative
2270,Terrible experience,1,Negative
4732,Fast delivery,3,Neutral
685,Poor packaging,5,Positive
3900,Fast delivery,5,Positive
469,Excellent service,3,Neutral
7665,Excellent service,2,Negative
7865,Not satisfied,5,Positive
7511,Product quality average,4,Positive
7269,Fast delivery,1,Negative
2395,Loved it!,1,Negative
1538,Great product!,5,Positive
5744,Loved it!,4,Positive
8260,Loved it!,3,Neutral
3067,Terrible experience,2,Negative
2705,Not satisfied,3,Neutral
5228,Not satisfied,5,Positive
8568,Not satisfied,2,Negative
9867,Product quality average,1,Negative
7929,Excellent service,2,Negative
274,Fast delivery,2,Negative
4565,Loved it!,2,Negative
8054,Fast delivery,5,Positive
5319,Excellent service,5,Positive
6851,Great product!,2,Negative
7568,Terrible experience,2,Negative
8846,Product quality average,1,Negative
1204,Great product!,3,Neutral
3653,Loved it!,5,Positive
2419,Fast delivery,5,Positive
6861,Terrible experience,2,Negative
3747,Not satisfied,2,Negative
4438,Fast delivery,2,Negative
9315,Loved it!,4,Positive
2961,Product quality average,5,Positive
2936,Terrible experience,2,Negative
4553,Great product!,4,Positive
3892,Great product!,3,Neutral
5794,Product quality average,2,Negative
1940,Fast delivery,4,Positive
126,Terrible experience,3,Neutral
7496,Terrible experience,3,Neutral
4266,Loved it!,4,Positive
679,Fast delivery,5,Positive
3232,Loved it!,2,Negative
3870,Poor packaging,5,Positive
40,Fast delivery,3,Neutral
9082,Excellent service,5,Positive
3888,Excellent service,5,Positive
8461,Poor packaging,3,Neutral
9986,Loved it!,5,Positive
5670,Product quality average,1,Negative
8235,Loved it!,3,Neutral
2808,Poor packaging,3,Neutral
9522,Fast delivery,2,Negative
3489,Terrible experience,1,Negative
6617,Not satisfied,1,Negative
226,Not satisfied,1,Negative
7555,Excellent service,5,Positive
6339,Product quality average,4,Positive
1104,Poor packaging,5,Positive
1594,Terrible experience,3,Neutral
7314,Loved it!,5,Positive
4581,Great product!,5,Positive
4223,Terrible experience,2,Negative
8186,Loved it!,3,Neutral
6097,Terrible experience,1,Negative
5014,Poor packaging,2,Negative
1761,Product quality average,3,Neutral
4356,Fast delivery,4,Positive
61,Terrible experience,4,Positive
5733,Great product!,5,Positive
1076,Fast delivery,3,Neutral
9194,Fast delivery,1,Negative
5877,Poor packaging,2,Negative
3505,Terrible experience,3,Neutral
5587,Poor packaging,1,Negative
3189,Terrible experience,3,Neutral
7640,Product quality average,3,Neutral
5459,Terrible experience,5,Positive
59,Fast delivery,5,Positive
3298,Great product!,5,Positive
7570,Loved it!,1,Negative
1356,Poor packaging,5,Positive
1180,Excellent service,3,Neutral
8242,Fast delivery,5,Positive
3372,Terrible experience,1,Negative
5040,Terrible experience,4,Positive
2178,Terrible experience,1,Negative
7924,Terrible experience,4,Positive
9391,Not satisfied,3,Neutral
6920,Fast delivery,5,Positive
5614,Great product!,3,Neutral
3072,Great product!,1,Negative
4946,Poor packaging,1,Negative
3256,Poor packaging,4,Positive
1344,Terrible experience,4,Positive
6390,Not satisfied,1,Negative
458,Excellent service,2,Negative
6551,Loved it!,5,Positive
5744,Fast delivery,3,Neutral
3595,Product quality average,4,Positive
565,Terrible experience,3,Neutral
3504,Excellent service,1,Negative
4217,Not satisfied,4,Positive
6749,Poor packaging,3,Neutral
6100,Fast delivery,5,Positive
9196,Fast delivery,5,Positive
4794,Excellent service,3,Neutral
3971,Poor packaging,1,Negative
9784,Great product!,4,Positive
3549,Excellent service,5,Positive
7471,Terrible experience,3,Neutral
1043,Poor packaging,5,Positive
6786,Excellent service,3,Neutral
323,Poor packaging,5,Positive
